%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.position0,field.position1,field.position2,field.position3,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.effort0,field.effort1,field.effort2,field.effort3
423137000000,128859,423131000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,3.098729617998643,3.4994949950797034,1.9424613497871839,2.2178510419020547,0.017866442353596718,-0.0207667217240513,0.0009346297242368278,0.011340727248335947,0.0,0.0,0.0,0.0
423137000000,128860,423132000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,3.09872964659988,3.4995142795440524,1.9424611224630013,2.217850869872523,2.864800867722478e-05,0.019285628503871385,-0.00022733865059565428,-0.00017204135361122835,0.0,0.0,0.0,0.0
423137000000,128861,423133000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,3.0987257802492305,3.499514055571546,1.9424608781330441,2.21783749316905,-0.0038688126026754834,-0.00022391994784446301,-0.00024433223366992097,-0.013380813028904965,0.0,0.0,0.0,0.0
423137000000,128862,423134000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,3.098725767921376,3.4995140035622354,1.94246078892637,2.2178210887811893,-1.2322238321784557e-05,-5.200749509873953e-05,-8.920670456074621e-05,-0.01640541307901082,0.0,0.0,0.0,0.0
423137000000,128863,423135000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,3.09874564433197,3.499514072383664,1.9424609002324544,2.217837043681774,0.019879388760359638,6.933426936552717e-05,0.00011180462906012004,0.01595940968919775,0.0,0.0,0.0,0.0
423137000000,128864,423136000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,3.0987456443330075,3.4995140723835503,1.9424609002325113,2.2178370436813246,5.422037065855312e-09,-3.8484085883305763e-10,1.1269580234285481e-10,-2.9668335149724e-10,0.0,0.0,0.0,0.0
423137000000,128865,423137000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,3.0987380674922225,3.499514195912192,1.942460981659094,2.217825870851513,-0.007578524808651652,0.00012362131244317287,8.148407570978886e-05,-0.011175199853148368,0.0,0.0,0.0,0.0
423138000000,128866,423138000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,3.098738059052259,3.4995141627047426,1.9424609232577996,2.217814491097222,-8.439104076404455e-06,-3.3206370613877295e-05,-5.840028459628589e-05,-0.011380269881372094,0.0,0.0,0.0,0.0
423139000000,128867,423139000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,3.09875325004392,3.4995139484964133,1.942460769231964,2.2178283687474973,0.015193324347824515,-0.00021402435805923173,-0.00015374091040146892,0.013880608946106397,0.0,0.0,0.0,0.0
423140000000,128868,423140000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,3.098775467844245,3.499513841186789,1.9424606657148882,2.2178282963399916,0.022217806138898965,-0.00010731009510975276,-0.0001035172354020078,-7.240729650598646e-05,0.0,0.0,0.0,0.0
