%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
423137000000,3445,423131000000,base_link,-0.0007569242730862405,5.379759678369293e-05,0.6915839336028312,0.7222957060331302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024172586010928823,-0.0034719982612923094,0.008909517416905054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4024691036386069,1.155062017290525,2.2922880565097365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423137000000,3446,423132000000,base_link,-0.0007569242730862405,5.379759678369293e-05,0.6915839336028312,0.7222957060331302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024172586010928823,-0.0034719982612923094,0.008909517416905054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4024691036386069,1.155062017290525,2.2922880565097365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423137000000,3447,423133000000,base_link,-0.0007394952881737288,5.147516025586833e-05,0.6915862869075987,0.7222934710063403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013998700356384527,-0.015750693874701502,0.0028467906677331982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5473421376007198,-0.6896555016365825,1.0361272041962426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423137000000,3448,423134000000,base_link,-0.0007394952881737288,5.147516025586833e-05,0.6915862869075987,0.7222934710063403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013998700356384527,-0.015750693874701502,0.0028467906677331982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5473421376007198,-0.6896555016365825,1.0361272041962426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423137000000,3449,423136000000,base_link,-0.0007500273280923621,4.811405566016379e-05,0.6915870792806905,0.7222927016909756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011329885744059603,-0.007708370547937847,0.0010144707278922883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5689872161830566,-1.3404601395060856,20.413723407780473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423137000000,3450,423137000000,base_link,-0.0007500273280923621,4.811405566016379e-05,0.6915870792806905,0.7222927016909756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011329885744059603,-0.007708370547937847,0.0010144707278922883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5689872161830566,-1.3404601395060856,20.413723407780473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423138000000,3451,423139000000,base_link,-0.0007480745382372088,4.890194584244222e-05,0.6915869939104633,0.722292785404211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01385442216144699,-0.009963306170274131,0.0003945005254992654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3646692586992326,-0.47796186555274744,0.6584849028146422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423140000000,3452,423140000000,base_link,-0.0007594803962939579,4.743269129181949e-05,0.6915866330650539,0.7222931191042943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018508441107397536,0.01365432752190895,-0.0009861485959873257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7436103405139465,0.885921875172477,9.173750169565194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423140000000,3453,423141000000,base_link,-0.0007492094369051085,5.0336891911887405e-05,0.6915867854325265,0.7222929837444924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018855317846225808,-0.010009913535635285,0.00041169208885608033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.700293691342643,-1.626023573523347,19.620141671757416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423144000000,3454,423143000000,base_link,-0.0007559168752079674,5.394630204106806e-05,0.6915867239671093,0.7222930353477843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010645170098400906,0.011914843272168988,-0.00017930728134697005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532818146089637,0.05246395426642272,-0.006869298122241574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
