%time,field.name0,field.name1,field.name2,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.pose2.position.x,field.pose2.position.y,field.pose2.position.z,field.pose2.orientation.x,field.pose2.orientation.y,field.pose2.orientation.z,field.pose2.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z,field.twist2.linear.x,field.twist2.linear.y,field.twist2.linear.z,field.twist2.angular.x,field.twist2.angular.y,field.twist2.angular.z
419066000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449027872621516,-0.0018111337038996874,-0.29400779599838667,-0.06164016225929044,-0.06145909239604676,0.7026869336362095,0.706154617385912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004404894412519568,-0.0007071652951085643,-0.00503822283364435,-0.004711860648674099,-0.0263831576266093,0.004012537516756906
419066000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449030886205337,-0.001812647078652227,-0.294010761714902,-0.061613896180217016,-0.06144453725201063,0.7026912724552845,0.7061538587691444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003016142140449782,-0.0015133630778683621,-0.0029661091873235805,0.01601398254467527,0.057913658209052005,0.008625524950813361
419066000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449075674918411,-0.0018124208247033357,-0.2940040381853238,-0.06162876581944646,-0.06144833355332858,0.7026902025772765,0.7061532954883074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037633401141364173,-0.0001394528868645734,0.005093318631263305,-0.010852085066366675,-0.019762811916016802,-0.0012744503017990262
419066000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449113578814503,-0.0018125165234692598,-0.29400875557267075,-0.06163934388566486,-0.06145162027411155,0.7026894759491832,0.7061528092709777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037903896091625203,-9.569876592411559e-05,-0.00471738734698617,-0.010291009432073646,-0.019657381287983316,-0.0012377973294007767
419066000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449130873723548,-0.0018145357197909154,-0.2940158197326881,-0.061603556579813014,-0.061448084085210075,0.7026891260919866,0.7061565880532835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017295480625258747,-0.0020191562943944075,-0.007064239642515763,0.04608152052455022,0.05571078532660852,-0.0018419737069118448
419066000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449207722259345,-0.0018138523790846397,-0.2940063175602396,-0.061627176034696494,-0.061460534912419124,0.7026843557192598,0.7061581905279275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044864802352609385,0.00035000899774040816,0.004774891671757564,-0.013088704444458619,-0.017547593243891713,-0.008635276437762176
419067000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449246768823652,-0.001812792538971091,-0.29400960229290096,-0.06163717606502015,-0.061454947585372975,0.7026819805550577,0.7061601674883895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00391408370044777,0.0010441122386008416,-0.0033018662655560312,-0.021516972537519566,-0.006188935648789654,-0.008024251229476798
419067000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449266072156482,-0.0018134707592900228,-0.2940159883842674,-0.061607250639359824,-0.061444716338766144,0.7026794949412267,0.706166142555596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001930375057574413,-0.0006781819518109377,-0.0063861524807172715,0.028927689749912913,0.056934262570872654,-0.009490598687109532
419067000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449334993430412,-0.0018127845777921646,-0.29400838320363987,-0.06162585411560373,-0.06145133500239663,0.7026760273978667,0.7061673937893892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054971195089130835,0.00024278035828045056,0.004271622150273201,-0.006155524301486897,-0.025525767454472777,-0.007718809763322554
419067000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449390491169217,-0.0018125658354703283,-0.2940139271443184,-0.06163702272626358,-0.061457702779551066,0.7026728867956767,0.70616898994556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005549773880438049,0.000218742321836404,-0.005543940678556515,-0.006242131286676953,-0.024880175866656917,-0.00726655574036114
419068000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449438555193803,-0.001813657618073398,-0.2940097434447137,-0.06162686011798782,-0.06146282132050159,0.7026761309705815,0.7061662032917863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004806526717466424,-0.001091602088165605,0.0041835980309066325,0.020804163645653056,0.007110443819889846,0.01037832505729428
419069000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449475552742475,-0.00181450957049458,-0.29400978319904875,-0.06162734469572725,-0.06146485695575524,0.7026787565691094,0.706163371190869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036998068974823687,-0.0008519389547037463,-3.9768248639276454e-05,0.0015046569942359239,-0.003580534439889121,0.007879420548927589
419070000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449515820696936,-0.0018158299580941872,-0.2940102488291647,-0.0616276344044052,-0.06147131870055024,0.7026803507428717,0.7061611971319348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004026843778819632,-0.0013203475125924706,-0.0004656371922562029,0.008207934814090467,-0.009603805847995873,0.0060675082700103996
419071000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449543050784179,-0.0018160615131346757,-0.2940103709185292,-0.0616279025097157,-0.0614670823464791,0.7026819919956037,0.706159909330142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002723041795164208,-0.00023164936085214843,-0.00012228372124632205,-0.006695506382798942,0.005651562411748142,0.0035716893063253733
419072000000,ground_plane,Floor,khm2,0.252724,-0.228037,0.0,0.0,0.0,0.0,1.0,-0.010923,0.300375,-0.916015,0.0,-0.08715572466147241,0.0,0.9961946996740816,-0.5449572320817216,-0.001816541635723565,-0.29401072144756996,-0.0616281464988081,-0.061470088195336905,0.7026831449296776,0.7061584791306529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002927059822018226,-0.0004800913865848721,-0.0003505385040180304,0.0035615446041273196,-0.004621407539786163,0.003978322433084752
