%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.position0,field.position1,field.position2,field.position3,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.effort0,field.effort1,field.effort2,field.effort3
419066000000,7076,419058000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04514609395207092,0.08845113629764523,-0.2631557787134513,-0.19256285881429225,4.4655404818350064e-08,1.4694075470278456e-10,-2.2234763356887566e-08,-3.730330902160239e-08,0.0,0.0,0.0,0.0
419067000000,7077,419059000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.045145972049998484,0.08845071171943442,-0.26323872641991297,-0.19265840471407802,-0.00011591711371185254,-0.00042461653140422884,-0.08295440595294143,-0.0955468208414369,0.0,0.0,0.0,0.0
419067000000,7078,419060000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04516254010111176,0.08845084533957337,-0.26323866941157803,-0.192655617761039,0.010261715597031904,-0.00011295866110459449,-0.0001989003800668826,-0.00358271469025985,0.0,0.0,0.0,0.0
419067000000,7079,419061000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04516253006147508,0.08845084533959291,-0.26323866913077154,-0.19265561748915072,1.865930708555563e-09,4.2985393022831886e-11,-5.585214905151625e-09,-3.969358827737857e-09,0.0,0.0,0.0,0.0
419067000000,7080,419062000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04516245797155527,0.08845063760954286,-0.26323906241270834,-0.19274783640672677,-6.570445873502889e-05,-0.00020773589621857214,-0.0003934526633680227,-0.09220830866153865,0.0,0.0,0.0,0.0
419067000000,7081,419063000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.045186561862978536,0.08845172052143191,-0.2632208281964292,-0.1927205565299559,-0.004774463152691113,0.00025914381859484803,-0.010053764726486978,-0.004636635249424682,0.0,0.0,0.0,0.0
419067000000,7082,419064000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04518652801460199,0.08845164076118728,-0.26324757937349297,-0.19272047190762986,-2.081352593728651e-05,-7.93457889472337e-05,-0.026823831700157168,8.067048661288597e-05,0.0,0.0,0.0,0.0
419067000000,7083,419065000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04518645430106538,0.0884514396132623,-0.2632479644063235,-0.1928093888805824,-6.549716181314391e-05,-0.00020115548495716618,-0.00038528869594878917,-0.08890148412967548,0.0,0.0,0.0,0.0
419067000000,7084,419066000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04519532602646148,0.08845199108517487,-0.2632474021468356,-0.19280137950276544,-0.0014777181572161943,0.0010433401698159567,0.030236081999882564,0.001228406516459158,0.0,0.0,0.0,0.0
419067000000,7085,419067000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0451953113662702,0.0884519910849404,-0.2632474020657982,-0.19280137355944138,-7.686914080262675e-08,-3.2915403042066416e-10,-1.262960953873904e-08,9.446521039360722e-08,0.0,0.0,0.0,0.0
419068000000,7086,419068000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.045166547472391905,0.08845235426532216,-0.26324513497453506,-0.19284943192745718,-0.028743816903691103,0.0003631790437519586,0.002294307535000069,-0.0480534792890439,0.0,0.0,0.0,0.0
419069000000,7087,419069000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04515384738670125,0.08845213548853526,-0.2632580071764776,-0.19288364515917866,-0.012698797600824,-0.00021872889632508974,-0.012872938745438576,-0.03421745255108942,0.0,0.0,0.0,0.0
419070000000,7088,419070000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04514327170075294,0.0884522294154646,-0.26325798783140364,-0.19290959821068565,-0.010575356349721749,9.392376494048171e-05,1.9343799819424023e-05,-0.025954607929427678,0.0,0.0,0.0,0.0
419071000000,7089,419071000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0451204431264296,0.08845232800321678,-0.2632801762001886,-0.19294761228676105,-0.02283337971622645,9.854814272544556e-05,-0.02219149369475963,-0.03802094954733919,0.0,0.0,0.0,0.0
419072000000,7090,419072000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04510773848772853,0.08845257915401561,-0.263280020269689,-0.1929723543799211,-0.012705997677977462,0.00025115728525614,0.00015578895603049654,-0.02474355846336778,0.0,0.0,0.0,0.0
419073000000,7091,419073000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.045095722000318084,0.08845234369472976,-0.26329082115724756,-0.19300025146979305,-0.012017210879937883,-0.00023536864780817962,-0.010801718439905636,-0.02790036742571413,0.0,0.0,0.0,0.0
419074000000,7092,419074000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.04508432179007382,0.0884524727501299,-0.26329075475665764,-0.19302222722079332,-0.011401331503397612,0.0001290479470643104,6.619187034945283e-05,-0.021976180610012993,0.0,0.0,0.0,0.0
419075000000,7093,419075000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.045073795415215834,0.08845230333847898,-0.2632998741431871,-0.1930462278051328,-0.010528117419932837,-0.00016936702933878153,-0.009120074901660294,-0.024002644507290623,0.0,0.0,0.0,0.0
419076000000,7094,419076000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0450623334807565,0.0884524852420947,-0.26329974970502246,-0.19306624286490592,-0.011464477497850727,0.0001818974759210893,0.00012422921088985962,-0.02001541048298819,0.0,0.0,0.0,0.0
419077000000,7095,419077000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.045052256498709475,0.08845236995065964,-0.26330825068265806,-0.19308782053472218,-0.0100816557892161,-0.00011524416112626513,-0.00850164720473766,-0.021579268132139846,0.0,0.0,0.0,0.0
419078000000,7096,419078000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.045040346850664825,0.08845256704806381,-0.26330810783825687,-0.19310661513128213,-0.011912676654616166,0.00019709113441779172,0.00014265264244278544,-0.0187949066725646,0.0,0.0,0.0,0.0
