%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
425145000000,0,425138000000,base_link,-2.0254747421343525e-05,1.3589259740325998e-05,0.7062701510675266,0.7079424221757942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02197362467699076,-0.0007497747741223599,-0.0004957380825251119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321953787640954,3.678350544305279,18.27678301286795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425145000000,1,425139000000,base_link,-2.9025484031152474e-05,4.76424913788633e-06,0.7062703634086365,0.7079422101453309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02488409023338788,-0.00010614881784579838,0.0005995411239274098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10447763285541668,1.2626523890385963,1.5964130244661145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425145000000,2,425140000000,base_link,-2.1880704089356805e-05,1.2052026728906437e-05,0.7062706413595721,0.7079419330210085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02041054687335033,0.0002263561086671157,0.0007857332543796842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08994250476528176,-3.739456158977955,17.78043506264524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425145000000,3,425141000000,base_link,-2.1880704089356805e-05,1.2052026728906437e-05,0.7062706413595721,0.7079419330210085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02041054687335033,0.0002263561086671157,0.0007857332543796842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08994250476528176,-3.739456158977955,17.78043506264524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425145000000,4,425142000000,base_link,-2.028486278224032e-05,1.3643287555668233e-05,0.706270489881851,0.7079420841597392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020187145154494893,-0.00038314647196402256,1.5015421588937732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0509109721271086,3.524709197766235,17.58192650191952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425145000000,5,425143000000,base_link,-2.9220999270156728e-05,4.685652441577855e-06,0.7062705524534608,0.707942021539378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025306222255585917,-6.0237250163630573e-05,0.00017747061182739132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03293442002735687,1.4148902794861447,1.869701472375393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425145000000,6,425144000000,base_link,-2.1892795917529586e-05,1.2173008576187137e-05,0.706270739464917,0.7079418351448108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02095226850162906,0.0002497933052241323,0.0005271382732003746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013329512463523353,-3.687586220101871,17.969777159271693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425146000000,7,425145000000,base_link,-2.1892795917529586e-05,1.2173008576187137e-05,0.706270739464917,0.7079418351448108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02095226850162906,0.0002497933052241323,0.0005271382732003746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013329512463523353,-3.687586220101871,17.969777159271693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425148000000,8,425147000000,base_link,-2.9180820488046908e-05,4.839155639367104e-06,0.7062705951963687,0.7079419788980094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025206285072913143,-6.753740989675489e-05,6.879445022066867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212387032007989,1.4296632174623407,1.88273896342156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425149000000,9,425148000000,base_link,-2.9180820488046908e-05,4.839155639367104e-06,0.7062705951963687,0.7079419788980094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025206285072913143,-6.753740989675489e-05,6.879445022066867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212387032007989,1.4296632174623407,1.88273896342156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
