%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.position0,field.position1,field.position2,field.position3,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.effort0,field.effort1,field.effort2,field.effort3
425145000000,13097,425139000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17298539001809132,0.17136564990498293,-0.17261060596740485,-0.1708966816253561,0.020372388377953275,0.020748377668829716,0.016896036860701034,0.017588712919315748,0.0,0.0,0.0,0.0
425145000000,13098,425140000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17300365641899162,0.17138264815855475,-0.17261079716250727,-0.17089681310078753,0.01826651493664125,0.01699829355140147,-0.0001912155745743896,-0.00013147609691169238,0.0,0.0,0.0,0.0
425145000000,13099,425141000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17298617000573735,0.1713633373196286,-0.17263195988193836,-0.170919574414361,-0.01748561044057292,-0.01931054026159463,-0.021161864666919716,-0.0227609963207717,0.0,0.0,0.0,0.0
425145000000,13100,425142000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17298614277351376,0.17136323884309856,-0.17265176437228824,-0.1709384724150791,-2.7185446425659343e-05,-9.833087013805947e-05,-0.019804565447736868,-0.018898789666898293,0.0,0.0,0.0,0.0
425145000000,13101,425143000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17300694259372307,0.17138360071069858,-0.17263445317533144,-0.1709211410657554,0.02080344330871999,0.020361678119216478,0.017316609633889025,0.017331073124739377,0.0,0.0,0.0,0.0
425146000000,13102,425144000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17302684025456028,0.1714030184679487,-0.17263466675172356,-0.17092128773585546,0.01990035778561602,0.01941839639625718,-0.0002136180253096108,-0.00014667241330108827,0.0,0.0,0.0,0.0
425146000000,13103,425145000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.1730096030727859,0.17138449348547447,-0.17265557896462003,-0.17094330857458662,-0.01723721164646428,-0.018522131057057432,-0.020912212549344014,-0.022017983599303,0.0,0.0,0.0,0.0
425147000000,13104,425146000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.1730095771482647,0.1713843994724229,-0.17267459665370044,-0.1709614463611162,-2.5897344426508567e-05,-9.392514305196428e-05,-0.019017764249513736,-0.018138502192354432,0.0,0.0,0.0,0.0
425147000000,13105,425147000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.1730307274014793,0.1714052655344558,-0.1726568705829754,-0.1709435946604776,0.021153966512505052,0.020865779084324687,0.017731618066362524,0.017851318016448858,0.0,0.0,0.0,0.0
425148000000,13106,425148000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.1730506858026608,0.171425015591117,-0.17265708656085632,-0.17094374275584645,0.01996114241934643,0.019750707004961936,-0.00021601881393155942,-0.00014810301993300676,0.0,0.0,0.0,0.0
425149000000,13107,425149000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17303356208024212,0.1714068596969316,-0.172677843291571,-0.17096541971162882,-0.017123700596335105,-0.018153096609938357,-0.020756686185040795,-0.021674143397772728,0.0,0.0,0.0,0.0
425150000000,13108,425150000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17303353623836948,0.17140676591045967,-0.17269695655745654,-0.1709835611077759,-2.582408953719778e-05,-9.372930815201158e-05,-0.019113337727250525,-0.01814208024635396,0.0,0.0,0.0,0.0
425151000000,13109,425151000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17305467268946906,0.17142779764228777,-0.17267921537294928,-0.17096555953749615,0.021140016526457747,0.02103153254977222,0.01774659875871172,0.018001288206569,0.0,0.0,0.0,0.0
425152000000,13110,425152000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17307450366419896,0.17144754837609533,-0.17267943052085766,-0.1709657071185653,0.01983351840568911,0.019751329875165292,-0.0002151838039043119,-0.00014758928430481932,0.0,0.0,0.0,0.0
425153000000,13111,425153000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17305731945990832,0.17142945932597264,-0.17270021970867067,-0.1709873315758248,-0.017184024664543305,-0.01808629200804125,-0.020788986189529922,-0.02162167792189028,0.0,0.0,0.0,0.0
425154000000,13112,425154000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17305729357703203,0.17142936539303832,-0.17271943327522887,-0.17100546683285067,-2.5868086251448763e-05,-9.388998720692016e-05,-0.019213637700562114,-0.01813593723841139,0.0,0.0,0.0,0.0
425155000000,13113,425155000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17307834013823253,0.1714504335581264,-0.17270176818802963,-0.17098743866579547,0.021050103666652366,0.021067970554602793,0.01767048520882743,0.018027893976301952,0.0,0.0,0.0,0.0
425156000000,13114,425156000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17309810890216237,0.1714702017068559,-0.17270198291505334,-0.17098758601975028,0.019771272282323803,0.0197687296118233,-0.00021475941882655517,-0.0001473643667849328,0.0,0.0,0.0,0.0
425157000000,13115,425157000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17308086824767255,0.17145212542975496,-0.17272281483965113,-0.17100920508859296,-0.017240481184208397,-0.018073529481511457,-0.02083172859387635,-0.02161629707066677,0.0,0.0,0.0,0.0
425157000000,13116,425158000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.1730808513276214,0.17145207531661466,-0.17272291350554259,-0.17102773998134957,-1.6906799957017854e-05,-5.00790515757521e-05,-9.868897141491334e-05,-0.018535333390705185,0.0,0.0,0.0,0.0
425160000000,13117,425159000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.17309785083479046,0.1714705414018196,-0.17270664777953915,-0.17101149063209586,0.017131403776380002,0.01855066717391352,0.016303627267463906,0.016290723672848395,0.0,0.0,0.0,0.0
