%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
310493000000,0,310484000000,base_link,-0.00031451848145726356,-7.046369934861808e-06,-0.0018218499716498384,0.999998290944117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029198071957871924,-0.01947407620096728,-0.0019287098677993582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.746736729757281,-0.03567657561845166,7.386894850128817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310493000000,1,310485000000,base_link,-0.00031451848145726356,-7.046369934861808e-06,-0.0018218499716498384,0.999998290944117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029198071957871924,-0.01947407620096728,-0.0019287098677993582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.746736729757281,-0.03567657561845166,7.386894850128817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310493000000,2,310487000000,base_link,-0.00031590541974983787,6.447188231102994e-06,-0.0018245669186828576,0.9999982855574098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015491208923936795,0.035378660672599184,-0.0017694879560182885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7723310588518078,-0.038133480357400024,11.537593245502693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310493000000,3,310488000000,base_link,-0.00031590541974983787,6.447188231102994e-06,-0.0018245669186828576,0.9999982855574098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015491208923936795,0.035378660672599184,-0.0017694879560182885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7723310588518078,-0.038133480357400024,11.537593245502693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310493000000,4,310489000000,base_link,-0.00031595398867114533,9.876505303444232e-06,-0.0018249885161327052,0.9999982847447529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013012225996460055,0.03236851671830319,-0.001547208649987118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.056943560404424,0.07380227151797637,8.7876179855868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310493000000,5,310490000000,base_link,-0.0003153908482001383,-9.80193476537944e-06,-0.0018247136128276783,0.9999982854249132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001198039621324717,-0.03935584789038104,0.0005376425466426208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.656915792430028,-0.1130161760435001,10.686342835359222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310493000000,6,310491000000,base_link,-0.00031601202096579503,7.055849511983632e-06,-0.0018254215904203212,0.999998283959845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001303867105294044,0.03371446195299997,-0.0014069160334694807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5951633656787902,0.021834958267602053,10.767541923900318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310493000000,7,310492000000,base_link,-0.0003154658494869754,-6.858947181502404e-06,-0.0018250124774543968,0.999998284880384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00114291262868162,-0.027828945473102773,0.0008106672549464414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.973830209865064,-0.04650617172309206,8.985559556365502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310494000000,8,310493000000,base_link,-0.0003154658494869754,-6.858947181502404e-06,-0.0018250124774543968,0.999998284880384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00114291262868162,-0.027828945473102773,0.0008106672549464414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.973830209865064,-0.04650617172309206,8.985559556365502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310495000000,9,310494000000,base_link,-0.00031519417025343367,-2.7390098067889566e-08,-0.0018250335741001197,0.9999982849510732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024202297122814494,-0.018154838634091026,0.0015571890960595512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.671072518354054,-0.44942511386309025,13.323854035957883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
