%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.position0,field.position1,field.position2,field.position3,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.effort0,field.effort1,field.effort2,field.effort3
310493000000,15840,310485000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11627012871076303,0.11629834314040544,-0.13029390853882816,-0.13029681169721297,-8.620521675653135e-05,0.0020759126964513676,2.456782940190921e-05,0.001655304410536356,0.0,0.0,0.0,0.0
310493000000,15841,310486000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11627399181309617,0.11629844979800996,-0.13029026485340633,-0.13029691553690892,0.003829276432683362,0.00010982612338471514,0.0036644443493936947,-0.00011038102934706482,0.0,0.0,0.0,0.0
310493000000,15842,310487000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11627397285769892,0.11630104510155359,-0.13028952173259434,-0.13029385966051432,-2.788365621733072e-07,0.002568619839890869,0.0007295589973021436,0.0030820206752506943,0.0,0.0,0.0,0.0
310493000000,15843,310488000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11627851522040267,0.11630189944562819,-0.13028447830599887,-0.1302939423381515,0.004500725571560881,0.0008680850599386246,0.005068935926287544,-9.619111436210553e-05,0.0,0.0,0.0,0.0
310493000000,15844,310489000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11627849540319524,0.11630397581849738,-0.13028405613929195,-0.13029169635406834,6.079676070036089e-06,0.002051949051186689,0.0004026606811250817,0.0022591053122817412,0.0,0.0,0.0,0.0
310493000000,15845,310490000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11628264619733564,0.11630448591122544,-0.130279623548061,-0.13029184075090416,0.004113777387392992,0.0005250971775265908,0.0044548329116656776,-0.00015914777065656992,0.0,0.0,0.0,0.0
310493000000,15846,310491000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11628261729948974,0.11630681221272532,-0.13027883552696462,-0.1302891633042771,2.3040180366969837e-07,0.002289811686040258,0.0007666819300450232,0.0027090432894547323,0.0,0.0,0.0,0.0
310493000000,15847,310492000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11628740121925762,0.11630763320072557,-0.13027357705141895,-0.13028924127534847,0.004742156773473465,0.0008443318697056775,0.0052849943283756725,-9.894167255055557e-05,0.0,0.0,0.0,0.0
310493000000,15848,310493000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.1162873715330095,0.11630990369322092,-0.13027297836252405,-0.1302867958159597,3.0708436451758366e-06,0.0022401441756010323,0.0005742312898748825,0.0024684430776396858,0.0,0.0,0.0,0.0
310494000000,15849,310494000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11629261412883451,0.11631033059038387,-0.1302672593266987,-0.13028675766191355,0.005204100841250132,0.0004528229488306437,0.005740764333798885,1.643207323856065e-05,0.0,0.0,0.0,0.0
310495000000,15850,310495000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11629255376565162,0.11631250060652398,-0.13026191182513092,-0.13028502453418067,-2.649449944683085e-05,0.002147224482222945,0.005330465797917194,0.001744407767075319,0.0,0.0,0.0,0.0
310496000000,15851,310496000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.1162971611150736,0.1163129645107066,-0.13025727496988893,-0.1302850639817672,0.004599380629469757,0.000487444487209644,0.004642963359889308,-5.920272312947929e-05,0.0,0.0,0.0,0.0
310497000000,15852,310497000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11629711887163108,0.11632550444370793,-0.13025495630886486,-0.1302730784306254,-1.77124492845073e-05,0.012537747285937092,0.002307742002721756,0.011994653015965277,0.0,0.0,0.0,0.0
310498000000,15853,310498000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11629710310935248,0.1163254888547911,-0.13025493933730292,-0.1302730621211472,-7.787724016811333e-08,7.907517952492884e-08,-1.1589581935936072e-07,9.75825660338883e-08,0.0,0.0,0.0,0.0
310499000000,15854,310499000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11629696149228774,0.11633071441652199,-0.1302556010150342,-0.13026838075453373,-0.00015669999703065308,0.005238796496853961,-0.000657216165151167,0.004678260100773981,0.0,0.0,0.0,0.0
310500000000,15855,310500000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11629694539259372,0.11633307980935825,-0.13025537141662102,-0.1302659389252918,-1.824658540617967e-06,0.002366284550267643,0.0002158261874964388,0.0024394529887493393,0.0,0.0,0.0,0.0
310501000000,15856,310501000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11630278962785479,0.1163333812911258,-0.13024927660489372,-0.1302625298355684,0.005847207907784574,0.0003077764469512188,0.006094008829284197,0.003410349858083794,0.0,0.0,0.0,0.0
310502000000,15857,310502000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.11630278194729637,0.11633511963454257,-0.1302487920619475,-0.13026088224562127,4.6168223152902267e-07,0.0017232940405881515,0.0004761267686404046,0.0016618826351052101,0.0,0.0,0.0,0.0
