%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
339549000000,45,339545000000,BL_wheel_link,-0.09936304002193258,-0.4134964001462774,-1.315557134113056,0.009566275990294542,0.006411008920044039,-0.003583131631148806
339549000000,46,339546000000,BL_wheel_link,0.021559324322892575,-0.047574893899825776,-0.05061410637576212,0.0007281842849383179,0.0005136428947027173,-0.00045869509198240256
339549000000,47,339547000000,BL_wheel_link,0.10733159576329182,-0.5797786772636387,-1.0935591959475173,-0.00979485353798596,-0.006671050869430393,0.0039380369099719405
339549000000,48,339548000000,BL_wheel_link,-0.0294480526696809,0.010281187678794837,-0.05529600062830509,-0.00044879041687635946,-0.00030332619675713617,0.00013249503728728388
339549000000,49,339549000000,BL_wheel_link,-0.0993794588817359,-0.41349179764762295,-1.315546480739941,0.00956622719675876,0.006411415079868816,-0.0035835729232376982
339549000000,50,339550000000,BL_wheel_link,0.021556962893929454,-0.04756806064693908,-0.05060994612757956,0.0007281519187575412,0.0005135978896948806,-0.00045862624457193655
339549000000,51,339551000000,BL_wheel_link,0.10733686850063903,-0.5797941671199293,-1.0935461877756092,-0.009795302447321174,-0.0066710010469096335,0.003938347028367392
339549000000,52,339552000000,BL_wheel_link,-0.029445213928936884,0.010284243822734912,-0.05530072948926718,-0.0004485750936346763,-0.0003034308669061579,0.00013237567273434762
339549000000,53,339553000000,BL_wheel_link,-0.09939471244739409,-0.4134875287891365,-1.31553743677307,0.009566203335630815,0.0064118077265808765,-0.0035839825159328146
339549000000,54,339554000000,BL_wheel_link,0.021554238125542184,-0.047561178022650474,-0.05060533183158864,0.0007281090976536712,0.0005135551549119133,-0.00045856907433361346
339559000000,55,339555000000,BL_wheel_link,0.10734236315177305,-0.5798089107448373,-1.093535131598383,-0.009795723506623588,-0.00667097977787678,0.003938648452920031
339559000000,56,339556000000,BL_wheel_link,-0.02944232508443995,0.01028698484765383,-0.05530467855643164,-0.0004483704741195668,-0.0003035265924229044,0.00013226272050660773
339559000000,57,339557000000,BL_wheel_link,-0.099408806706619,-0.4134835917058041,-1.315529993210531,0.009566204266123387,0.006412186931093046,-0.0035843605880869767
339559000000,58,339558000000,BL_wheel_link,0.02155115217357752,-0.04755424638758385,-0.05060026612644081,0.0007280558823850055,0.0005135146785303872,-0.00045852351471199987
339559000000,59,339559000000,BL_wheel_link,0.10734807911876254,-0.579822912460802,-1.0935260167243732,-0.00979611686477138,-0.006670986904128366,0.003938941231788834
339559000000,60,339560000000,BL_wheel_link,-0.029439386337664294,0.010289412518716892,-0.05530785206167573,-0.0004481765002776618,-0.00030361342383459887,0.0001321561452884192
339559000000,61,339561000000,BL_wheel_link,-0.09942174711642934,-0.41347998469649105,-1.3155241423046427,0.009566229866610746,0.006412552760332079,-0.0035847073008182665
339561000000,62,339562000000,BL_wheel_link,0.021547706883563653,-0.047547265964593806,-0.05059475119616432,0.0007279923241509781,0.000513476449040048,-0.0004584895063759966
339561000000,63,339563000000,BL_wheel_link,0.1073540157894961,-0.5798361760421328,-1.0935188337232702,-0.009796482655349053,-0.006671022285251051,0.00393922540728797
339561000000,64,339564000000,BL_wheel_link,-0.029436397894616783,0.010291528417725527,-0.0553102537519181,-0.00044799312012082837,-0.0003036914048539672,0.00013205591572869153
339566000000,65,339565000000,BL_wheel_link,-0.09943353852855587,-0.41347670615546683,-1.3155198770727092,0.009566280026810777,0.006412905272504297,-0.0035850227945240314
339566000000,66,339566000000,BL_wheel_link,0.021543903792654244,-0.047540236863616456,-0.0505887890001086,0.0007279184701628912,0.000513440457920395,-0.00045846699885312335
339566000000,67,339567000000,BL_wheel_link,0.10736017258886989,-0.5798487047723433,-1.0935135744930404,-0.009796820998095429,-0.006671085800397913,0.003939501016570578
339566000000,68,339568000000,BL_wheel_link,-0.029433360006754734,0.010293333988460338,-0.05531188695109301,-0.00044782028537340864,-0.0003037605715054691,0.00013196200381436856
339566000000,69,339569000000,BL_wheel_link,-0.09944418512307586,-0.4134737545644257,-1.3155171912868093,0.009566354648085036,0.006413244515989887,-0.0035853071887393703
339574000000,70,339570000000,BL_wheel_link,0.02153974411261516,-0.0475331590965968,-0.050582381280652775,0.0007278343641991159,0.0005134066998799742,-0.0004584559507076728
339574000000,71,339571000000,BL_wheel_link,0.10736654905705985,-0.5798605015161724,-1.0935102322768948,-0.00979713199859187,-0.0066711773483033665,0.0039397680923426315
339574000000,72,339572000000,BL_wheel_link,-0.02943027296516642,0.010294830536689597,-0.05531275457106957,-0.0004476579515259313,-0.0003038209524733348,0.00013187438478751655
339574000000,73,339573000000,BL_wheel_link,-0.0994536903490478,-0.413471128542801,-1.3155160794724172,0.009566453643549785,0.006413570528592429,-0.0035855605819837904
339574000000,74,339574000000,BL_wheel_link,0.021535228809156193,-0.0475260326334552,-0.0505755296136137,0.0007277400466716311,0.0005133751726843378,-0.0004584563289427692
339575000000,75,339575000000,BL_wheel_link,0.10737314486104585,-0.5798715687096813,-1.0935088015636947,-0.009797415747029862,-0.006671296846284103,0.003940026662353277
339575000000,76,339576000000,BL_wheel_link,-0.029427137029336817,0.010296019189546517,-0.055312859027332656,-0.00044750607959156334,-0.0003038725701672707,0.00013179303766170584
339575000000,77,339577000000,BL_wheel_link,-0.09946205694910208,-0.4134688269167132,-1.3155165371166213,0.009566576941610314,0.006413883339802244,-0.0035857830536566767
