%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
339549000000,47,339545000000,BR_wheel_link,-1.0094167538851988,5.5456404319492725,21.900730230304124,-0.029364766151978215,0.09984294380177622,-0.025694701314732702
339559000000,48,339546000000,BR_wheel_link,-1.168500062413677,1.653308865611614,1.6472231734732754,0.12751987640353543,0.12197806313303525,-0.031704464581789465
339559000000,49,339547000000,BR_wheel_link,0.34209093854038974,2.156229558151794,17.379661171815982,-0.243195370808448,-0.03146920442850683,0.008235670697591848
339559000000,50,339548000000,BR_wheel_link,0.001045103133297463,-0.03746438373132311,-0.0564664163935635,-0.004454043626828961,-0.0031501503753516556,0.0007461277713649527
339559000000,51,339549000000,BR_wheel_link,-1.0093229703798774,5.546274852895055,21.90078088702561,-0.02929519545189939,0.09983170881806004,-0.025692248916181375
339559000000,52,339550000000,BR_wheel_link,-1.1683519546973438,1.653112392828282,1.6469894752442684,0.12750568162696,0.12196259840676707,-0.03170039258813396
339559000000,53,339551000000,BR_wheel_link,0.3421415678025491,2.156650652216312,17.37965523757592,-0.24314968485071073,-0.031474127286989596,0.008237495974617585
339559000000,54,339552000000,BR_wheel_link,0.0010476607567861775,-0.037470014178573735,-0.056464128847999326,-0.004454034969915304,-0.003150181959377341,0.0007459727852403876
339559000000,55,339553000000,BR_wheel_link,-1.0092356390257375,5.546902694300851,21.90083226049985,-0.029226431989601735,0.09982123749031918,-0.025689971383203416
339559000000,56,339554000000,BR_wheel_link,-1.1682031695818111,1.6529204296770106,1.6467573409709735,0.12749195258339382,0.12194703084458111,-0.03169630425265187
339559000000,57,339555000000,BR_wheel_link,0.3421912056992593,2.157068249372508,17.379645143108473,-0.24310425724068274,-0.03147894982012404,0.008239271917844541
339559000000,58,339556000000,BR_wheel_link,0.0010505544350538686,-0.03747550357226543,-0.056461685111292306,-0.004454015023824891,-0.003150236864864906,0.0007458345304919448
339559000000,59,339557000000,BR_wheel_link,-1.0091547313990872,5.547524000581126,21.900884352997945,-0.029158470332967895,0.0998115261369756,-0.025687867889062157
339559000000,60,339558000000,BR_wheel_link,-1.168053712602708,1.6527329524877166,1.6465267635180347,0.12747868679556618,0.12193136118994058,-0.03169219968188599
339559000000,61,339559000000,BR_wheel_link,0.34223984804443514,2.1574823775986096,17.37963091989981,-0.2430590856916599,-0.03148367173887593,0.008240998561266819
339559000000,62,339560000000,BR_wheel_link,0.0010537820979090143,-0.037480852358369426,-0.056459085950788364,-0.004453983819030803,-0.003150314930304189,0.0007457129031342193
339561000000,63,339561000000,BR_wheel_link,-1.0090802215941337,5.548138811496557,21.900937170186687,-0.029091305699164485,0.0998025713840451,-0.025685937671872654
339561000000,64,339562000000,BR_wheel_link,-1.167903585999125,1.652549936823859,1.6462977328316017,0.12746588181599358,0.12191558981943613,-0.031688078894410804
339561000000,65,339563000000,BR_wheel_link,0.3422874924823559,2.157893060198906,17.37961259567821,-0.24301416830725422,-0.031488292956314126,0.008242675976110034
339561000000,66,339564000000,BR_wheel_link,0.00105734198986187,-0.03748606100480487,-0.056456332152015246,-0.0044539413888715065,-0.003150416022118337,0.0007456078136012015
339566000000,67,339565000000,BR_wheel_link,-1.0090120857292557,5.548747159813663,21.900990713123225,-0.02902493397846153,0.09979437011695633,-0.025684180021910558
339566000000,68,339566000000,BR_wheel_link,-1.1677527908358605,1.652371360563475,1.6460702399252178,0.12745353543542387,0.12189971696261291,-0.031683941877808895
339566000000,69,339567000000,BR_wheel_link,0.3423341382501015,2.1583003159847554,17.379590195175304,-0.2429695035833628,-0.03149281356149984,0.00824430426384596
339566000000,70,339568000000,BR_wheel_link,0.0010612326161656214,-0.03749112995226912,-0.05645342462467135,-0.004453887767052234,-0.003150540030639062,0.0007455191856118118
339566000000,71,339569000000,BR_wheel_link,-1.008950302596651,5.549349071790396,21.901044978111617,-0.028959351676285792,0.09978691955118194,-0.025682594300358227
339566000000,72,339570000000,BR_wheel_link,-1.1676013266985086,1.652197203552015,1.6458442767177208,0.127441645643769,0.12188374266978032,-0.03167978858032409
339566000000,73,339571000000,BR_wheel_link,0.34237978502815486,2.158704160575378,17.379563741736835,-0.24292509031318574,-0.03149723369353585,0.008245883524196905
339566000000,74,339572000000,BR_wheel_link,0.0010654526656110191,-0.03749605953793792,-0.05645036436825623,-0.004453822982911168,-0.003150686863922484,0.0007454469543547938
339573000000,75,339573000000,BR_wheel_link,-1.0088948544058502,5.549944568007689,21.901099957478138,-0.028894555841593145,0.09978021731527789,-0.02568117996105725
339574000000,76,339574000000,BR_wheel_link,-1.1674491933692082,1.6520274495203084,1.6456198377842397,0.12743021078526748,0.12186766698969104,-0.031675618956355164
339575000000,77,339575000000,BR_wheel_link,0.3424244322922493,2.159104607056108,17.37953325660724,-0.2428809275012373,-0.03150155347308425,0.008247413837514522
339575000000,78,339576000000,BR_wheel_link,0.0010700010562114896,-0.03750085002893898,-0.056447152316030036,-0.004453747059800414,-0.0031508564451459683,0.0007453910657560049
339575000000,79,339577000000,BR_wheel_link,-1.0088457272775806,5.550533664928628,21.901155643641303,-0.028830544019838884,0.09977426149894998,-0.025679936563509156
339577000000,80,339578000000,BR_wheel_link,-1.1672963900121962,1.6518620846703045,1.6453969183841703,0.12741922946644227,0.1218514898874373,-0.0316714329448085
339579000000,81,339579000000,BR_wheel_link,0.3424680788685059,2.1595016663704767,17.379498758681066,-0.24283701431533136,-0.031505772955403404,0.008248895252879408
