%time,field.name0,field.name1,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z
160626000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015805854880140619,-0.004975042118492465,0.17425013261756764,-0.004052477648626424,-0.005077146359979481,-0.7071119773996314,0.7070717441870591,0.0,0.0,0.0,0.0,0.0,0.0,-0.003185618457850939,-0.00547383624045049,-0.0031951504711008605,0.04674841452098985,0.049680225690361964,-0.48701379302017955
160627000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015505610299344912,-0.004981450260508995,0.17424750890628624,-0.0040355005889322094,-0.0050838332348808225,-0.7069397223515163,0.7072440161190463,0.0,0.0,0.0,0.0,0.0,0.0,0.0030024458079570557,-0.0064081420165298065,-0.002623711281397524,0.01419838830046044,-0.030320146916177043,0.4874510489893146
160628000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015643353650388883,-0.0049864446597298745,0.17424593226228788,-0.004062284417131978,-0.005060358650035646,-0.7071120266925066,0.7070717589625987,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013774335104396905,-0.0049943992208798214,-0.0015766439983510797,-0.004333526234032294,0.06793150367382876,-0.48773508815752503
160629000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015188231568507717,-0.004992299839294999,0.17424582885732112,-0.00406410708709608,-0.005086138250398435,-0.7069395298644962,0.7072440281446338,0.0,0.0,0.0,0.0,0.0,0.0,0.00455122081881166,-0.005855179565124566,-0.00010340496674629551,-0.03938182782216604,-0.030733441922904548,0.487753508151849
160630000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015289316722478957,-0.00499685935793637,0.17424690323007086,-0.004101801708164672,-0.005079400040066013,-0.7071117257894642,0.7070716952113311,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010108515397124164,-0.0045595186413702644,0.00107437274974655,-0.043440712549829535,0.05967409163804502,-0.487665229461283
160631000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014900617847513731,-0.005002550781093856,0.17424897339966922,-0.004101256163729771,-0.0051159166996231475,-0.7069394753084725,0.7072436534496324,0.0,0.0,0.0,0.0,0.0,0.0,0.003886988749652271,-0.005691423157485585,0.0020701695983520486,-0.051210420822132875,-0.04925135197905472,0.48707937751150987
160632000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001516884253904913,-0.005007239892636379,0.1742513298424201,-0.004125623077143523,-0.005110138076235503,-0.707111604082676,0.7070714568519169,0.0,0.0,0.0,0.0,0.0,0.0,-0.002682246915353987,-0.004689111542523395,0.002356442750860232,-0.025947668312596674,0.03945188129004936,-0.4872358431633399
160633000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001496848165909206,-0.005013296667663917,0.1742537621809452,-0.004103810403959628,-0.005139690471701384,-0.706939486818649,0.7072434547584082,0.0,0.0,0.0,0.0,0.0,0.0,0.0020036087995707113,-0.006056775027537342,0.0024323385251338366,-0.011287335559031966,-0.0694612533681345,0.4871086307478173
160634000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015428368280084718,-0.005018499334234616,0.1742553474740047,-0.004107564970403645,-0.005118443946725119,-0.7071115840302331,0.7070715219635372,0.0,0.0,0.0,0.0,0.0,0.0,-0.004598866209926605,-0.005202666570698634,0.0015852930594959826,0.025087124201399455,0.0321815636117591,-0.4867344090515135
160635000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015325832882597215,-0.00502503601137472,0.17425634063766862,-0.004070977425648515,-0.005131449542799325,-0.7069393183071752,0.7072438727905503,0.0,0.0,0.0,0.0,0.0,0.0,0.0010253539748750354,-0.006536677140104047,0.0009931636639068566,0.0329996271763918,-0.06695520732026038,0.4878323066732015
160636000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015768657614824373,-0.0050305951296654,0.17425571035812545,-0.004066599013621278,-0.005096223335328289,-0.7071115697225725,0.7070719335715837,0.0,0.0,0.0,0.0,0.0,0.0,-0.004428247322271575,-0.005559118290679676,-0.0006302795431669308,0.05636667159036924,0.04046943868719688,-0.48699059445158155
160637000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015579192550872105,-0.0050372305283634695,0.17425459393359452,-0.0040364965134623235,-0.005098948131011616,-0.7069393915097565,0.7072442323240745,0.0,0.0,0.0,0.0,0.0,0.0,0.0018946506395226808,-0.006635398698069694,-0.001116424530941013,0.03836222065729928,-0.04326840134111598,0.4874826404944391
160638000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015826559617315413,-0.005042642465254479,0.17425235358922875,-0.0040465218122582355,-0.005063030180107636,-0.7071116377338245,0.7070722192025414,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024736706644330666,-0.005411936891009768,-0.0022403443657692396,0.03697084872620273,0.06183537182862369,-0.48723821705947495
160639000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015427835583292448,-0.005048906743201167,0.17425059369828924,-0.004035750662430141,-0.005075167282918583,-0.7069393245899334,0.7072444745220494,0.0,0.0,0.0,0.0,0.0,0.0,0.003987240340229645,-0.0062642779466878145,-0.0017598909394971433,-0.002283395215999777,-0.029257622547869826,0.48749046621871667
160640000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015520234455921808,-0.005053718292918641,0.1742494034100226,-0.004069982677543712,-0.005056954795701719,-0.7071116822513559,0.7070720835055333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009239887262936152,-0.004811549717473792,-0.0011902882666545538,-0.022312527326793466,0.07102026776764558,-0.4880324683165055
160641000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015043078981686266,-0.005059418057319497,0.17424928294497272,-0.004075282436912069,-0.005089935486408812,-0.7069393765413702,0.7072440897774278,0.0,0.0,0.0,0.0,0.0,0.0,0.004771554742355427,-0.005699764400855736,-0.00012046504987847997,-0.05447924809656778,-0.036002190556703666,0.48713527837517057
160642000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015177233167226598,-0.005063841645480792,0.17425004414795867,-0.00411707668674483,-0.005087454665194977,-0.7071115148038744,0.7070717595239929,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013415418554033201,-0.004423588161295346,0.0007612029859447207,-0.05526213725369784,0.05944377211712051,-0.4875873164626074
160643000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014808835229302765,-0.005069491408534085,0.17425133053823003,-0.004112371533740208,-0.005129140818033032,-0.7069392713339251,0.7072436970102289,0.0,0.0,0.0,0.0,0.0,0.0,0.00368397937923834,-0.005649763053292093,0.001286390271370617,-0.052636559394033534,-0.06243661302886099,0.4871260789512142
160644000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015171811555191156,-0.005074183372927215,0.17425282019458982,-0.004135820206812961,-0.005121849200281997,-0.7071113553530286,0.7070715612883814,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036297632588839137,-0.004691964393130004,0.0014896563597964155,-0.022508877013832706,0.04028631475046715,-0.48709020863155467
160645000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014994963194242983,-0.005080321929951244,0.17425416619530948,-0.004106246250311366,-0.005151369975703419,-0.7069393075153373,0.7072435348724231,0.0,0.0,0.0,0.0,0.0,0.0,0.0017684836094817354,-0.006138557024029752,0.0013460007196536474,-0.00026704636459326726,-0.08038600153883005,0.4870563613846316
160646000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015517666645998462,-0.005085685559308641,0.17425453061041732,-0.00410470610044452,-0.005123036660303928,-0.7071116462671323,0.7070714430639893,0.0,0.0,0.0,0.0,0.0,0.0,-0.0052270345175547935,-0.0053636293573966435,0.00036441510784453873,0.042600650746102,0.03471117650160432,-0.4873046978220993
160647000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015413595137198194,-0.005092399865812059,0.17425431677637465,-0.004061312781357963,-0.005129795636497628,-0.7069395094829588,0.7072437492599092,0.0,0.0,0.0,0.0,0.0,0.0,0.0010407150880026748,-0.006714306503418318,-0.0002138340426645468,0.0514564599760129,-0.06774739903594185,0.4876055577810781
160648000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001585373567153372,-0.005098075249114484,0.17425300072952954,-0.004056435188823755,-0.005087123907359036,-0.7071117426928849,0.7070718844995474,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044014053433552545,-0.005675383302424732,-0.0013160468451236876,0.06760300749965817,0.05030005512566355,-0.48691428027976724
160649000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015592178433858383,-0.005104769231376642,0.17425167365249064,-0.00402557413367069,-0.005087879947990292,-0.7069395456365671,0.7072442202278456,0.0,0.0,0.0,0.0,0.0,0.0,0.002615572376753349,-0.006693982262158206,-0.001327077038904877,0.04221892160698926,-0.04156318157791884,0.48755276494551847
160650000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015803985237554516,-0.005110106779848519,0.1742502430364448,-0.004043228553492551,-0.005051698698663676,-0.7071118235701382,0.707072133244152,0.0,0.0,0.0,0.0,0.0,0.0,-0.002118068036961334,-0.005337548471876492,-0.0014306160458622402,0.026551501033549925,0.07300102519817435,-0.48746629629364063
160651000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001532083408651987,-0.00511623617891758,0.17424973086544357,-0.004036980397726807,-0.0050704104072501355,-0.7069394260036916,0.7072444002529406,0.0,0.0,0.0,0.0,0.0,0.0,0.0048315115103464545,-0.006129399069061291,-0.0005121710012079075,-0.017975518993082067,-0.03216277843545374,0.4876335612044472
160652000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015406664872043925,-0.005120860484679364,0.17425020744004202,-0.004080992590801587,-0.005056391949217549,-0.7071118066795041,0.7070718996356576,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008583078552405624,-0.004624305761783994,0.00047657459845987585,-0.04207903581192902,0.07891577066850088,-0.4882850293796485
160653000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014894998302563152,-0.005126441651373998,0.1742514953758052,-0.004084484463413183,-0.005100304641954371,-0.7069394753646538,0.7072438632115342,0.0,0.0,0.0,0.0,0.0,0.0,0.005116665694807741,-0.00558116669463404,0.0012879357631887314,-0.06737956424621595,-0.05401497897467659,0.48721932706372245
160654000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001514280964635857,-0.005130857394825949,0.1742531102139642,-0.004126910898576348,-0.005098751344754927,-0.7071116219806106,0.7070715136399639,0.0,0.0,0.0,0.0,0.0,0.0,-0.002478113437954189,-0.004415743451951167,0.0016148381589888208,-0.05746741728226329,0.05901863426357001,-0.4876261860586193
160655000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001481376492402134,-0.005136550113340954,0.174254937221475,-0.004117652618855033,-0.005142896981009508,-0.7069393862922001,0.7072434514764774,0.0,0.0,0.0,0.0,0.0,0.0,0.003290447223372288,-0.005692718515004878,0.0018270075107951287,-0.04967648435285257,-0.07234658106176588,0.4871831791983798
160656000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015259794558764692,-0.005141404937894226,0.17425612693890422,-0.004133777784193123,-0.005133154928072392,-0.7071114503519713,0.7070713962414594,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044602963474335055,-0.004854824553272331,0.0011897174292135534,-0.008681865499105282,0.033392311507715405,-0.48689370692782463
160657000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001514965760147189,-0.005147700317541985,0.17425692931370054,-0.004100859986146062,-0.005157788370790926,-0.7069393501621386,0.7072434767170562,0.0,0.0,0.0,0.0,0.0,0.0,0.0011013695729280189,-0.006295379647758598,0.000802374796322565,0.011369139402344053,-0.07819883232987206,0.4872760099035338
160658000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015683744533528273,-0.005153179734886023,0.17425669698390628,-0.004093035070864911,-0.005130480541995347,-0.7071116984051515,0.707071404606281,0.0,0.0,0.0,0.0,0.0,0.0,-0.005340869320563826,-0.005479417344037703,-0.00023232979427726883,0.050044783826879845,0.024374512152095403,-0.48721670083042556
160659000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001563765288083466,-0.0051599284947973145,0.17425592922584215,-0.004054412084350412,-0.0051327619984706425,-0.7069395582966859,0.7072437185385276,0.0,0.0,0.0,0.0,0.0,0.0,0.00046091652693614187,-0.006748759911291946,-0.0007677580641279012,0.05103618205747561,-0.05467058056001331,0.48753609109389023
160660000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00016004770310291643,-0.005165632560751271,0.17425382538309775,-0.004049186721486122,-0.005091063095309235,-0.707111760132136,0.7070718802542544,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036711742945698426,-0.005704065953956227,-0.002103842744402158,0.06672275616528726,0.0484341802712509,-0.48682039727213583
160661000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001572071338082573,-0.0051722819807916345,0.17425196562010017,-0.004027452667392778,-0.005088000685233464,-0.7069395912403739,0.7072441630801432,0.0,0.0,0.0,0.0,0.0,0.0,0.0028405692946591263,-0.0066494200403638985,-0.0018597629975668738,0.03470817566221148,-0.02325762962976941,0.48731450146139627
160662000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015803261599969126,-0.005177548219601166,0.1742503354861261,-0.004048904510408183,-0.005054735417443872,-0.7071118452764552,0.7070720573547308,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008254821914339605,-0.005266238809531369,-0.001630133974094403,0.017056250607909818,0.07424481142768255,-0.4874742829179567
160663000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015271521880056842,-0.005183570736123107,0.17425003639016884,-0.0040510204181448605,-0.005073223341471952,-0.706939527029749,0.7072441988178159,0.0,0.0,0.0,0.0,0.0,0.0,0.005317397199122834,-0.006022516521940846,-0.0002990959572491507,-0.029486337099273716,-0.02001656335332886,0.4872577051663588
160664000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015289649325198003,-0.005188070775855646,0.17425143998764897,-0.00409141456524283,-0.005071562184354465,-0.7071118543656556,0.7070716830699906,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018127445141161071,-0.004500039732538669,0.0014035974801315607,-0.05443759831941518,0.05631550272798917,-0.4880947503129537
160665000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001489605665122042,-0.00519358765323593,0.17425370501634652,-0.004103212452142305,-0.005111669914288254,-0.7069395738790608,0.7072435742811324,0.0,0.0,0.0,0.0,0.0,0.0,0.003935926739775826,-0.005516877380284654,0.002265028697546856,-0.07374611430948227,-0.03687997425818988,0.4869304754647256
160666000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015081118765220063,-0.005198055741029938,0.17425599871622868,-0.004135210116766437,-0.00511724085113153,-0.7071116367649478,0.7070713167955255,0.0,0.0,0.0,0.0,0.0,0.0,-0.001850621139996414,-0.004468087794008185,0.0022936998821626586,-0.0527914791890909,0.034187745284857185,-0.4872134279984853
160667000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014896197651061724,-0.005203905192962411,0.17425806338837269,-0.004124827058477399,-0.005152829512292831,-0.7069394573562539,0.7072432663395251,0.0,0.0,0.0,0.0,0.0,0.0,0.0018492111415833825,-0.005849451932472425,0.002064672143996615,-0.03598726060461075,-0.06182759704912607,0.4870619026159096
160668000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000153149286188211,-0.0052089538523721396,0.17425932870300512,-0.0041304367612885595,-0.005142518660415026,-0.7071115461954988,0.7070712518770645,0.0,0.0,0.0,0.0,0.0,0.0,-0.004187309677593776,-0.005048659409728534,0.0012653146324232735,0.006997876272448287,0.01932360641887654,-0.4867678541236329
160669000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015290856548223086,-0.005215473130170429,0.17425970621912715,-0.004095631722130802,-0.0051569689459848465,-0.7069393511051089,0.7072435120460099,0.0,0.0,0.0,0.0,0.0,0.0,0.0002407207059801509,-0.006519277798289507,0.000377516122042584,0.028435345074489412,-0.06646267101335986,0.48760006299761094
160670000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001576336819852724,-0.005221183530931936,0.17425819671478765,-0.00408185368399811,-0.005123109318749808,-0.7071115765841081,0.7070716445185365,0.0,0.0,0.0,0.0,0.0,0.0,-0.004725116503041561,-0.005710400761507288,-0.001509504339492703,0.0677307747173884,0.025230154179869554,-0.4867458039885859
160671000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015684213459781407,-0.0052280992156904255,0.1742559595055973,-0.00404359086494059,-0.005117686393179401,-0.7069394949347362,0.7072439530744099,0.0,0.0,0.0,0.0,0.0,0.0,0.0007915473874583398,-0.006915684758488855,-0.002237209190358403,0.06142182798068784,-0.04327303676423905,0.48737865167817995
160672000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015964886099986318,-0.005233885321439377,0.17425248149975825,-0.004039118971935045,-0.005074447047878788,-0.7071116923094594,0.7070721251077158,0.0,0.0,0.0,0.0,0.0,0.0,-0.002806726402049098,-0.005786105748950773,-0.003478005839064364,0.06783354283155144,0.05168750225317941,-0.48681898381295674
160673000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015630989540398163,-0.005240509216741434,0.17424975489875769,-0.004023041523498477,-0.005072803196420136,-0.7069394930669466,0.7072443954863687,0.0,0.0,0.0,0.0,0.0,0.0,0.003338965595881545,-0.006623895302056907,-0.0027266010005628314,0.024704614408263027,-0.01727304068664003,0.48729327007629925
160674000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015665909920076326,-0.005245602562434131,0.17424826897331602,-0.0040522282718918135,-0.005048371161170248,-0.7071117487088932,0.7070721803553741,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034920379678162784,-0.005093345692697079,-0.0014859254416646518,-0.006378406716649686,0.07269216230322792,-0.48763774378774205
160675000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015146503232868144,-0.005251421784501543,0.17424856694021346,-0.004062544427435805,-0.005075892175169666,-0.7069392765741891,0.7072443639140316,0.0,0.0,0.0,0.0,0.0,0.0,0.005194066872081827,-0.005819222067411624,0.00029796689743669634,-0.05385535201328851,-0.021193051868880725,0.48752542918018255
160676000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015141988893596417,-0.00525600513832186,0.17425130318334056,-0.004111909217680772,-0.005063174934459878,-0.7071114584818714,0.7070720201972424,0.0,0.0,0.0,0.0,0.0,0.0,4.514339271726418e-05,-0.0045833538203179335,0.0027362431271092894,-0.05149766147005365,0.08463562491648591,-0.4878269370163999
160677000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014573538311422597,-0.005261674559741642,0.17425502990386596,-0.004112367796083532,-0.005107363210210724,-0.7069392106064175,0.7072439153356668,0.0,0.0,0.0,0.0,0.0,0.0,0.005684505821738188,-0.0056694214197820945,0.0037267205254038014,-0.06347117792724714,-0.05868285095071616,0.48704011814568954
160678000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014832267326791364,-0.005266496294278096,0.17425991912415084,-0.004146302072448778,-0.005089694770585419,-0.7071113705287574,0.7070717169108155,0.0,0.0,0.0,0.0,0.0,0.0,-0.002587290153687663,-0.004821734536453423,0.0048892202848836094,-0.022676316133934088,0.06979580640876774,-0.4874777145449398
160679000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014452580394824495,-0.0052726787520864194,0.1742642261247625,-0.004116366738826128,-0.005126119783265974,-0.7069392028686139,0.7072437641070637,0.0,0.0,0.0,0.0,0.0,0.0,0.003796869319668681,-0.0061824578083241565,0.004307000611659997,-0.009506068472829409,-0.09066637118356975,0.48738962018956766
160680000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014981094471777515,-0.005278135157028467,0.1742682508346959,-0.004125566301064576,-0.0050900515702448435,-0.7071114037734162,0.7070718023873507,0.0,0.0,0.0,0.0,0.0,0.0,-0.005285140769530207,-0.005456404942048026,0.0040247099334166665,0.03833313255732074,0.06084442481779472,-0.48710026516802346
160681000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001473689836316106,-0.005284883709227292,0.17427035562225454,-0.004074717697330982,-0.005110897412568213,-0.706939128650446,0.7072441896447603,0.0,0.0,0.0,0.0,0.0,0.0,0.002441961086164535,-0.006748552198824742,0.002104787558622378,0.042095175038486206,-0.0982138878605514,0.48810541564200083
