%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.position0,field.position1,field.position2,field.position3,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.effort0,field.effort1,field.effort2,field.effort3
503635000000,3943,503630000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.00932333026958787,0.03959602523546479,-0.1207204836142779,-0.15884007517433663,-0.024980858367836496,-0.00010757683385514277,-0.00030059205611724857,-0.0371346480433553,0.0,0.0,0.0,0.0
503635000000,3944,503631000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.009315592363562608,0.039594710552226076,-0.12072183770391653,-0.15890230583818,0.00783073197614598,-0.0013088082879915072,-0.001349719184521106,-0.06220874114592956,0.0,0.0,0.0,0.0
503635000000,3945,503632000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.00935483372892687,0.039595146716094654,-0.12072154685936898,-0.15895209763161322,-0.03926285135923644,0.0004361752314352048,0.0002893596193840921,-0.049780133504379175,0.0,0.0,0.0,0.0
503636000000,3946,503633000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.00935493222788164,0.03959479726764581,-0.12083272855357041,-0.15895881763242858,-9.869905757993458e-05,-0.000349491886581052,-0.11117297060101265,-0.006845924179781514,0.0,0.0,0.0,0.0
503636000000,3947,503634000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.009354932121484971,0.039594797265166015,-0.12083272302053949,-0.15895880905561466,-2.381949373853054e-09,-6.105968612668544e-10,7.097147967233264e-08,-6.393045320560176e-08,0.0,0.0,0.0,0.0
503636000000,3948,503635000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.009450673887864802,0.03959917271984903,-0.12084194826835137,-0.1590530551174707,-0.09597404922198714,0.00448630576813148,-0.008384010816590945,-0.09437914545409243,0.0,0.0,0.0,0.0
503636000000,3949,503636000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.009450669559584846,0.039599172717053044,-0.12084194344149157,-0.15905304574053147,9.42604663767277e-09,-7.974281616973666e-10,-4.686876110653049e-08,5.6631041895835454e-08,0.0,0.0,0.0,0.0
503637000000,3950,503637000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.009437146237394778,0.039596923731468614,-0.12094664892368368,-0.15905314033541273,0.013697196494374331,-0.0022488445900615086,-0.10469027740866949,-0.00010065547493764504,0.0,0.0,0.0,0.0
503638000000,3951,503638000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.009457994733524266,0.039597381495881656,-0.12094649062088969,-0.15912312010977558,-0.02107948427909003,0.00045793789927495165,0.00014695138089467624,-0.06997201296427133,0.0,0.0,0.0,0.0
503639000000,3952,503639000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.00945807003985788,0.03959700630981633,-0.12106706611777973,-0.15912870217032804,-0.0001140605958484843,-0.00037539661234226897,-0.12056825549247203,-0.005679668149297188,0.0,0.0,0.0,0.0
