%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
503635000000,0,503629000000,base_link,-0.15284327246246962,-0.15487577401719327,0.686885075145487,0.6934272292230217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027074594818734615,0.0024748706007883016,-0.0008502340277361194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46328179577350026,-2.5020374666715943,14.738065504651697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503635000000,1,503630000000,base_link,-0.15284198864938991,-0.15488674233017086,0.6868829092716559,0.693427207792248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013969087115235658,-0.01632377183119843,-0.006725362230071199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0887409635069512,-2.022998893145951,3.4254462406298085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503635000000,2,503631000000,base_link,-0.15284273899462608,-0.15490734290987257,0.686882368286993,0.6934229765342907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030801322272831125,-0.02868414459033791,-0.0010034345188162522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7999104200454494,-3.319134497656441,9.106162956169458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503635000000,3,503632000000,base_link,-0.15284210632682074,-0.1548924817770547,0.6868835234153202,0.6934252914936697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02236139974822705,0.02010489902108968,0.002770651793474994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8043952431019727,-4.62585806599654,8.606799205524876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503636000000,4,503633000000,base_link,-0.1528422439476647,-0.1548788461687431,0.6868847635152486,0.6934270784481106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019471697888582728,0.019274102964708432,0.0034757972429174237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835589851988735,-0.12323435042581998,0.06294320567377198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503636000000,5,503634000000,base_link,-0.1528358383368167,-0.15488840546668348,0.6868850968455456,0.6934260249683136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004336531524141308,-0.022576552367552218,-0.002997393884161081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1721524343650902,-5.119777563239034,25.943984310254653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503636000000,6,503635000000,base_link,-0.15283184360921956,-0.15489952202612203,0.6868849149161792,0.6934246024736065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010222675697918432,-0.02128990617147413,-0.0029336196234167776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021983077797447348,-0.17442724134866072,0.1469666212095273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503637000000,7,503636000000,base_link,-0.15284153607024506,-0.15489212054478774,0.6868901717944983,0.693418912156967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00338494955337193,0.020211057405071155,0.020372762952883684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873748163026886,-4.021285048811086,7.146738556744584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503638000000,8,503637000000,base_link,-0.1528419295285313,-0.15491422896377793,0.6868911720732986,0.6934128957340813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032445763165205095,-0.03228836374055066,0.003016612397940344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.314866558652742,-6.90661866544275,12.773610747639545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503639000000,9,503638000000,base_link,-0.15284399182557187,-0.15490274730709488,0.6868949960044136,0.6934112181841564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013593907188801331,0.017068738375368948,0.011758640583906856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7974989632837124,-4.176967434169677,7.685879631403128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503640000000,10,503639000000,base_link,-0.15283432657584878,-0.154908127780691,0.6868920671055474,0.6934150479439107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062755591108442236,-0.01865799120482235,-0.01396229362281486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8484890079292463,-3.519310133655245,4.122063942995573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503641000000,11,503640000000,base_link,-0.15283432657584878,-0.154908127780691,0.6868920671055474,0.6934150479439107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062755591108442236,-0.01865799120482235,-0.01396229362281486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8484890079292463,-3.519310133655245,4.122063942995573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503643000000,12,503642000000,base_link,-0.15283828681481423,-0.1549217358939171,0.6868860041928952,0.6934171407421696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014509726520004453,-0.01747590736293876,-0.010122071233762443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487536578368027,-5.602339907662172,11.160261247256827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503644000000,13,503643000000,base_link,-0.15282917188734654,-0.1549197539433593,0.6868740082376432,0.6934314752489326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007937290418806572,-0.01161052543965763,-0.025854413444024407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.67060664132427,-3.222347412209741,3.973791465098614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503645000000,14,503644000000,base_link,-0.15282917188734654,-0.1549197539433593,0.6868740082376432,0.6934314752489326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007937290418806572,-0.01161052543965763,-0.025854413444024407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.67060664132427,-3.222347412209741,3.973791465098614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503646000000,15,503645000000,base_link,-0.1528311630839082,-0.1549386182773012,0.6868718828746411,0.6934289269081483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019785878723739356,-0.02189108414776654,-0.0011572474228147079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3073023189731015,-3.178561394663519,6.7929625515790235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503646000000,16,503646000000,base_link,-0.1528296809214655,-0.15492637959804162,0.6868716514697513,0.6934322172651796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019811290816282426,0.016028776933191238,-0.001557491580839098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3748468380541956,-4.610047971594992,8.03977369701282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
