%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
160367000000,0,160362000000,base_link,-0.004095399272718168,-0.0050624227578146535,-0.707115073978542,0.7070685056859338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10375384928814628,-0.036037572528902155,-0.4868412585187653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2169935339810412,-9.890612373704974,10.382392645349372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160367000000,1,160363000000,base_link,-0.004069081014148822,-0.00511490878802156,-0.7069427414301171,0.7072405818581545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11459923507011038,-0.03667166086206994,0.48636078995026716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3327524752232367,8.712496651948202,9.788420451944987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160367000000,2,160364000000,base_link,-0.004069081014148822,-0.00511490878802156,-0.7069427414301171,0.7072405818581545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11459923507011038,-0.03667166086206994,0.48636078995026716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3327524752232367,8.712496651948202,9.788420451944987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160367000000,3,160366000000,base_link,-0.004054866286945169,-0.0051537125998264415,-0.7069426096397072,0.7072405135324431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578915354161393,-0.018167855795253998,0.4862046272501284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21423800775772922,-1.1406257852614816,10.457040989667599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160369000000,4,160368000000,base_link,-0.004041738919775611,-0.00516478270930863,-0.706942011044147,0.7072411062621622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12839235063993532,-0.0054670794074695925,0.48750903898586295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060126008980553,0.11731350068022367,10.854702387199234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160371000000,5,160370000000,base_link,-0.0040431265613742225,-0.005153265123214138,-0.7069419302844959,0.7072412630720929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09173992565816783,-0.0020578727936159114,0.48704791581987383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569489181434884,0.9812412543949397,10.304369177516085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160373000000,6,160372000000,base_link,-0.004056465574697975,-0.005131006665933732,-0.7069419692286691,0.7072413095971747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079417961835142,-0.0015726750055324243,0.48688899801190777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325475718707453,0.8359820992007295,9.689566936254852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160375000000,7,160374000000,base_link,-0.004065584790645347,-0.005113375223538565,-0.7069421033693326,0.7072412508457616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07399993296451284,-0.001196781882800313,0.4866896607229777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12277385998979197,-0.12823579797407408,9.041402160613371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160377000000,8,160376000000,base_link,-0.004068042673430546,-0.005110344015687239,-0.7069421914370838,0.7072411705910382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09036380055121722,-0.006468366717125952,0.48659668000352735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09352670110192784,-0.580038618763993,9.173284628042296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160379000000,9,160378000000,base_link,-0.00406190754408586,-0.005118539608038967,-0.7069421930356908,0.7072411449889437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10278150830383131,-0.0092281917540432,0.48663502014523397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10711628371804252,-0.7452759400032398,9.20287156336892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
