%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.position0,field.position1,field.position2,field.position3,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.effort0,field.effort1,field.effort2,field.effort3
160367000000,1620,160363000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,1.3877787807814457e-17,6.938893903907228e-18,-2.0816681711721685e-17,-4.163336342344337e-17,0.0,0.0,0.0,0.0
160367000000,1621,160364000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,-2.0816681711721685e-17,-2.7755575615628914e-17,0.0,0.0,0.0,0.0
160367000000,1622,160365000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,-1.0408340855860843e-17,-2.42861286636753e-17,1.734723475976807e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0
160367000000,1623,160366000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,3.469446951953614e-18,-6.938893903907228e-18,0.0,0.0,0.0,0.0
160367000000,1624,160367000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,0.0,-5.204170427930421e-18,1.0408340855860843e-17,-3.469446951953614e-18,0.0,0.0,0.0,0.0
160368000000,1625,160368000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,-7.806255641895632e-18,-2.0816681711721685e-17,-1.9081958235744878e-17,4.336808689942018e-18,0.0,0.0,0.0,0.0
160369000000,1626,160369000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,-1.0408340855860843e-17,-3.469446951953614e-18,-1.0408340855860843e-17,-6.938893903907228e-18,0.0,0.0,0.0,0.0
160370000000,1627,160370000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,-2.211772431870429e-17,-3.599551212651875e-17,2.168404344971009e-18,3.382710778154774e-17,0.0,0.0,0.0,0.0
160371000000,1628,160371000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,1.734723475976807e-18,-5.204170427930421e-18,-8.673617379884035e-18,-2.42861286636753e-17,0.0,0.0,0.0,0.0
160372000000,1629,160372000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,-1.929879867024198e-17,8.673617379884035e-18,3.3176586478056436e-17,2.927345865710862e-17,0.0,0.0,0.0,0.0
160373000000,1630,160373000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,-6.938893903907228e-18,3.8163916471489756e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0
160374000000,1631,160374000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,7.806255641895632e-18,1.7780915628762273e-17,1.1275702593849246e-17,-1.6479873021779667e-17,0.0,0.0,0.0,0.0
160375000000,1632,160375000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,0.0,0.0,0.0,0.0,1.3010426069826053e-17,1.6479873021779667e-17,-8.673617379884035e-19,-9.540979117872439e-18,0.0,0.0,0.0,0.0
