%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
450113000000,0,450103000000,FL_wheel_link,0.0749105798485125,-1.091022954034871,0.9289992597714196,0.010177479079584896,-0.008241452489611457,-0.0052869568931625
450113000000,1,450104000000,FL_wheel_link,5.027468463401512,-19.832992030928,4.25842120523042,-0.6238143297203524,-0.25646942204592604,-0.46263154231676085
450113000000,2,450105000000,FL_wheel_link,0.07484829567348956,-1.0910901374112625,0.9288583476716494,0.010178612041525368,-0.008242277345325984,-0.005281147874643384
450113000000,3,450106000000,FL_wheel_link,5.0271237765117185,-19.833186456221434,4.256548997444469,-0.6240340891307015,-0.256447573608207,-0.46260016299944395
450113000000,4,450107000000,FL_wheel_link,0.07478606611750563,-1.09115729736487,0.9287173454009205,0.01017973496590091,-0.008243103507031137,-0.005275343519357307
450113000000,5,450108000000,FL_wheel_link,5.026779086219677,-19.833381571801674,4.254676880121071,-0.6242538715255919,-0.2564257297043846,-0.4625687878339916
450113000000,6,450109000000,FL_wheel_link,0.07472384916684184,-1.0912244088243301,0.9285762395543676,0.010180848439399547,-0.008243927949324985,-0.005269539135562427
450113000000,7,450110000000,FL_wheel_link,5.026443464658378,-19.833579798842617,4.252804464778327,-0.624473830817074,-0.256404363042738,-0.4625382569984005
450113000000,8,450111000000,FL_wheel_link,0.07466156623715167,-1.0912914865976469,0.9284350591710954,0.01018195233557529,-0.008244748568167395,-0.005263728081258832
450113000000,9,450112000000,FL_wheel_link,5.026132796553151,-19.833796193158786,4.250929263245155,-0.624694996246767,-0.2563843111212899,-0.4625100550501797
450113000000,10,450113000000,FL_wheel_link,0.07459913629039432,-1.0913580837154904,0.9282935492573019,0.010183050217456054,-0.008245561014140297,-0.00525790067480178
450114000000,11,450114000000,FL_wheel_link,5.025817880633245,-19.83400979534003,4.24905402620431,-0.6249160096189367,-0.2563640544637614,-0.4624814755478401
450115000000,12,450115000000,FL_wheel_link,0.07453652652509117,-1.091424387607684,0.9281517255880662,0.010184140354587446,-0.008246357358208946,-0.005252048835790592
450116000000,13,450116000000,FL_wheel_link,5.025496696244441,-19.834222064219,4.2471789113820035,-0.6251369291019934,-0.2563435005292884,-0.4624523454531501
450117000000,14,450117000000,FL_wheel_link,0.0744736313116892,-1.0914903431045349,0.9280094423578186,0.010185213245551371,-0.00824712738410017,-0.005246159408328917
450118000000,15,450118000000,FL_wheel_link,5.025169420332277,-19.834431334615196,4.2453029539699685,-0.625357777955504,-0.2563226333792092,-0.46242265446082603
450119000000,16,450119000000,FL_wheel_link,0.07441044621886232,-1.091555993360202,0.9278667913431895,0.010186271413855726,-0.00824787094888993,-0.005240232878231927
450120000000,17,450120000000,FL_wheel_link,5.024837211927593,-19.834637197619923,4.243426229023416,-0.6255785307217459,-0.2563015017644297,-0.4623924970426505
450121000000,18,450121000000,FL_wheel_link,0.07434715532781329,-1.0916213775668622,0.9277239916462304,0.010187321047912775,-0.00824860121060482,-0.005234290086343134
450122000000,19,450122000000,FL_wheel_link,5.024494675817778,-19.83484646961212,4.241550900424303,-0.6257992834520715,-0.25627992376696745,-0.4623614800785288
450123000000,20,450123000000,FL_wheel_link,0.07428354503546135,-1.0916861764162178,0.9275803094998041,0.010188328735447233,-0.008249295705497312,-0.005228299658626365
450124000000,21,450124000000,FL_wheel_link,5.024143130635077,-19.83505292869563,4.239673226435696,-0.6260201258989332,-0.2562578914731311,-0.46232964472757165
450125000000,22,450125000000,FL_wheel_link,0.0742194907186401,-1.0917504971299246,0.9274357961722408,0.010189299228500669,-0.008249947055068624,-0.005222249506203345
450126000000,23,450126000000,FL_wheel_link,5.0237944842554105,-19.835246963826563,4.2377909252171655,-0.62624084415397,-0.25623586647737967,-0.4622979227186615
450127000000,24,450127000000,FL_wheel_link,0.07415552326364228,-1.0918149895406237,0.9272918768379409,0.010190296687465157,-0.00825060615044654,-0.005216212115451275
450128000000,25,450128000000,FL_wheel_link,5.023453237052242,-19.835437756665588,4.235911469186271,-0.6264610838370022,-0.2562142104802604,-0.46226686462767796
450129000000,26,450129000000,FL_wheel_link,0.07409167831000182,-1.0918798292974117,0.9271485500349834,0.010191316044441498,-0.008251280079416069,-0.005210194108490703
450130000000,27,450130000000,FL_wheel_link,5.023141347690333,-19.83562444374084,4.234042076499195,-0.6266799834090966,-0.2561940703106296,-0.46223849687485286
450131000000,28,450131000000,FL_wheel_link,0.07402760475999724,-1.091944629395499,0.9270058115861414,0.010192307879613876,-0.008251976122822928,-0.005204190238273597
450132000000,29,450132000000,FL_wheel_link,5.022868918853116,-19.835810516528827,4.232183399010341,-0.6268976397395191,-0.256175991836351,-0.46221377605637387
450133000000,30,450133000000,FL_wheel_link,0.07396303718075134,-1.092009857416955,0.9268635109741886,0.010193234672186814,-0.00825268538530365,-0.005198177713573631
450134000000,31,450134000000,FL_wheel_link,5.022606757866782,-19.836006745066896,4.230328813052122,-0.6271153633304588,-0.2561585266754412,-0.46219008923597005
450135000000,32,450135000000,FL_wheel_link,0.07389792978002861,-1.0920759752010978,0.9267207763211748,0.010194081487169259,-0.008253369793181888,-0.0051921139797149385
450136000000,33,450136000000,FL_wheel_link,5.022343786102945,-19.836208105873997,4.228474414212059,-0.6273333352291576,-0.2561410515746397,-0.4621663634565241
450137000000,34,450137000000,FL_wheel_link,0.07383224572942973,-1.0921427525831648,0.9265773932199787,0.010194844103408499,-0.008254015755275576,-0.005185987366077126
