%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
450113000000,0,450103000000,base_link,-0.001153383411378127,0.0011496556687942499,0.004620223389983356,0.9999880006951967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624707261977732,0.034810593180066476,-0.005071127324602635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8765316904149034,-3.6665195229450873,9.857316396409635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450113000000,1,450104000000,base_link,-0.001153383411378127,0.0011496556687942499,0.004620223389983356,0.9999880006951967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624707261977732,0.034810593180066476,-0.005071127324602635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8765316904149034,-3.6665195229450873,9.857316396409635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450113000000,2,450106000000,base_link,-0.0011530826020934755,0.0011490526387716057,0.004617881029450097,0.9999880125548226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06247040188585119,0.03480902436608891,-0.005068163860470851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023012350902726204,-0.022716803029570902,9.800545259467526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450113000000,3,450107000000,base_link,-0.001152778055777786,0.0011484463028170106,0.004615539187705481,0.9999880244142179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06247007094769998,0.03480745604794375,-0.005065216185470258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8762280871197095,-3.665410889824644,9.857272811459419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450113000000,4,450108000000,base_link,-0.001152778055777786,0.0011484463028170106,0.004615539187705481,0.9999880244142179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06247007094769998,0.03480745604794375,-0.005065216185470258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8762280871197095,-3.665410889824644,9.857272811459419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450113000000,5,450109000000,base_link,-0.0012063103827670229,0.0011160477767473236,0.004614624785245932,0.9999880021733821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06235922698162694,-0.0354286359917122,-0.004644006744942026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9214232955802206,3.6184058897138804,9.744415226407575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450113000000,6,450110000000,base_link,-0.001152469775114082,0.0011478366654502062,0.004613197853990261,0.9999880362734181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062469746089651904,0.034805886556949675,-0.005062279086255015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8760788021034545,-3.6648564885511132,9.857250731553902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450113000000,7,450111000000,base_link,-0.001205984246064498,0.0011154440784709103,0.00461228370983891,0.9999880140409114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06235240442083101,-0.035433433127529515,-0.004641207719573997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.921245503183721,3.6178659437535745,9.744436948301665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450113000000,8,450112000000,base_link,-0.0012056543851291493,0.0011148370913785228,0.004609943128283516,0.9999880259083693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06234557729972303,-0.03543821181810497,-0.004638420316058694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9210690550008493,3.61732633999274,9.74445829139503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450114000000,9,450113000000,base_link,-0.0012056543851291493,0.0011148370913785228,0.004609943128283516,0.9999880259083693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06234557729972303,-0.03543821181810497,-0.004638420316058694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9210690550008493,3.61732633999274,9.74445829139503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
