%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
504477000000,0,504476000000,base_link,-0.12295046919659687,-0.12285056013867993,0.6971909971236746,0.6954966826144073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015568416547899422,-0.005726982095866465,0.0049947504101242254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25652191479344355,-3.9315462789576445,9.83799604935793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504479000000,1,504478000000,base_link,-0.12294831170722649,-0.12284543872418038,0.6971910236592074,0.6954979420257351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01573137523139437,0.016671161851631113,-0.0011545521377568243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8541286972131648,-2.7446460577129335,20.530528762178825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504480000000,2,504479000000,base_link,-0.12294781211989232,-0.12284878104295294,0.6971898739630957,0.6954985924748626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004093916734361611,-0.004908748951151484,-0.0034511781100214182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9629501782244794,-2.03385457090981,4.00531486699362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504481000000,3,504480000000,base_link,-0.12294579624482593,-0.12284294739483292,0.6971917161895163,0.6954981325192708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011278897401433605,0.004737861080795789,0.004141872058139328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23043788839386847,-5.617793956631576,7.821564222115189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504482000000,4,504481000000,base_link,-0.12294951894487625,-0.12285005905804262,0.6971928497252475,0.6954950819902666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015566110932757372,-0.005729408741932631,0.004995892174883441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.744306987150013,-2.2464673065730487,11.853197679300493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504483000000,5,504482000000,base_link,-0.1229490458080271,-0.1228449010648999,0.6971949496109067,0.6954939716879621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00809658238595966,0.00572547736802948,0.005624005968627334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776511013693588,-5.102718019353022,7.439426660073028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504484000000,6,504483000000,base_link,-0.1229490458080271,-0.1228449010648999,0.6971949496109067,0.6954939716879621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00809658238595966,0.00572547736802948,0.005624005968627334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776511013693588,-5.102718019353022,7.439426660073028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504486000000,7,504485000000,base_link,-0.12294687128752377,-0.12284827132718801,0.6971917262676216,0.6954969920111119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004096932372558203,-0.004904961627111029,-0.003452300972079417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9637396409916467,-2.034023968637131,4.006813604340476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504487000000,8,504486000000,base_link,-0.12294486064036686,-0.1228424356592401,0.6971935680846295,0.6954965318855655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011274314597772271,0.004747997077838919,0.004143306390717315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072932438026128,-5.618713268592019,7.823829057338969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504488000000,9,504487000000,base_link,-0.12294858175363937,-0.12284954717207812,0.6971947022884687,0.6954934809940907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015563629666057725,-0.00573162487280276,0.00499699325913789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7453318788240495,-2.2467996497771248,11.84960745352858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504489000000,10,504488000000,base_link,-0.12294811134499413,-0.12284438397700703,0.6971968022353636,0.695492371054343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008100175120442376,0.005736576299875106,0.005625537318097646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7770454182870745,-5.104273493583354,7.442444208364601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504490000000,11,504489000000,base_link,-0.12293398566413244,-0.12284355056153466,0.697197426276443,0.6954943896593778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021460420245855674,-0.018194991092271656,-0.005212278972056891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1857009167194974,-2.3823879543585025,3.599232189291638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504491000000,12,504490000000,base_link,-0.12294643840807226,-0.12284440919235921,0.6971947298121172,0.695494739832847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01574902344497255,0.016679263422066447,-0.0011508650642206208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8560689268305084,-2.7390271366328096,20.52325863782584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504492000000,13,504491000000,base_link,-0.1229459435177694,-0.12284775138458207,0.6971935785368758,0.6954953910697199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004100473392479043,-0.004901407321362145,-0.003453270969639908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9644607760675314,-2.034100022447356,4.008101571353391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
