%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.position0,field.position1,field.position2,field.position3,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.effort0,field.effort1,field.effort2,field.effort3
504476000000,4743,504476000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03316124344610927,0.0008879734108449,-0.2048783538450767,-0.2245753073813601,-0.015536695758735702,0.00024416703649055536,0.0001398532623767667,-0.039611876200002706,0.0,0.0,0.0,0.0
504477000000,4744,504477000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03316133681208555,0.000887623968758966,-0.20491737014583755,-0.22463548053613192,-9.338011826814929e-05,-0.00034944965419464544,-0.039019028873339204,-0.06018932822905773,0.0,0.0,0.0,0.0
504478000000,4745,504478000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03316139362307169,0.0008874525199571437,-0.20491769676203653,-0.2247100216741087,-5.681516984564275e-05,-0.00017142833457343964,-0.00032916914059260075,-0.07452853012338136,0.0,0.0,0.0,0.0
504479000000,4746,504479000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03317860944506634,0.0008873627566368114,-0.20493852090995723,-0.22474010074162631,-0.020024114385004184,-0.00013893033403765062,-0.023596492837431593,-0.03339269943487164,0.0,0.0,0.0,0.0
504480000000,4747,504480000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03317294334474763,0.0008864686470628769,-0.20493944176013734,-0.22479418006763918,0.005735169118437933,-0.0008936776703666657,-0.0009232943152759675,-0.05406248830482409,0.0,0.0,0.0,0.0
504481000000,4748,504481000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03317304373036922,0.000886085810189563,-0.20498802820385542,-0.22486146219214742,-0.00010145964900205168,-0.00038277874805913055,-0.04858815143392552,-0.06728803283824193,0.0,0.0,0.0,0.0
504482000000,4749,504482000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.033188590525285555,0.0008863296639871621,-0.20498788610826946,-0.22490109077208498,-0.015549651811685293,0.00024395042622432118,0.00013963704472527184,-0.03962886486096442,0.0,0.0,0.0,0.0
504483000000,4750,504483000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.0331886839402733,0.0008859800550196084,-0.20502690641172716,-0.22496127261233578,-9.342872534674057e-05,-0.00034961668667157515,-0.039023045691365166,-0.06019805453114027,0.0,0.0,0.0,0.0
504484000000,4751,504484000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.033188740770603964,0.0008858085658927095,-0.20502723309598903,-0.22503581850685261,-5.683419933310771e-05,-0.00017146865563357969,-0.0003292372504508957,-0.07453330420958416,0.0,0.0,0.0,0.0
504486000000,4752,504485000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03320597019182525,0.0008857211718718005,-0.20504806930898223,-0.22506591940610843,-0.02003234110634675,-0.0001363003693983858,-0.023603320333444703,-0.0334077806534781,0.0,0.0,0.0,0.0
504486000000,4753,504486000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.033200300905877,0.0008848266222019063,-0.20504899056809744,-0.22512001286781835,0.005738405573524376,-0.0008941189746088842,-0.0009237033814097732,-0.054076651281368626,0.0,0.0,0.0,0.0
504487000000,4754,504487000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.0332004013397853,0.0008844436005341905,-0.20509758305016756,-0.22518730502309392,-0.00010150095759784046,-0.00038296364495340497,-0.04859419315626776,-0.0672980616723953,0.0,0.0,0.0,0.0
504488000000,4755,504488000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03321596087402412,0.0008846872389991489,-0.20509744116978101,-0.22522695009166593,-0.015562374456563251,0.00024373496314044826,0.00013942230293258195,-0.0396453487394752,0.0,0.0,0.0,0.0
504489000000,4756,504489000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03321605433731101,0.0008843374658606962,-0.20513646548636633,-0.22528714035799435,-9.347664957404939e-05,-0.00034978100115566884,-0.03902707285276123,-0.0602065211421878,0.0,0.0,0.0,0.0
504490000000,4757,504490000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03321611118687251,0.000884165936659187,-0.2051367922381493,-0.22536169088998914,-5.685313920457055e-05,-0.0001715087255762665,-0.0003293048479933794,-0.074537959209824,0.0,0.0,0.0,0.0
504491000000,4758,504491000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03323335190336252,0.0008840806111312105,-0.20515763821162647,-0.22539181127956365,-0.02003831216293224,-0.00013406395702321786,-0.02360788636238287,-0.033420723170902805,0.0,0.0,0.0,0.0
504492000000,4759,504492000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03322767976527352,0.0008831856705224794,-0.20515855983254117,-0.22544591685801318,0.005741303827994391,-0.0008945110179787597,-0.0009240652714015861,-0.05408879385554586,0.0,0.0,0.0,0.0
504493000000,4760,504493000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03322778024692319,0.0008828024602376416,-0.2052071578398751,-0.2255132176878858,-0.00010154203112419137,-0.0003831523443794914,-0.04859972194223031,-0.06730673462091073,0.0,0.0,0.0,0.0
504494000000,4761,504494000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03324335224298913,0.000883045885174738,-0.20520701617246218,-0.2255528784469485,-0.015574819927633233,0.00024352131924602893,0.00013920968827916581,-0.039661034452820494,0.0,0.0,0.0,0.0
504495000000,4762,504495000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03324344575402982,0.0008826959498371423,-0.20524604458198858,-0.22561307663318342,-9.35240643195178e-05,-0.000349943336735002,-0.03903117981845582,-0.060214481530400196,0.0,0.0,0.0,0.0
504496000000,4763,504496000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03324350262264275,0.0008825243812573547,-0.20524637140007052,-0.22568763147560222,-5.687192295361285e-05,-0.0001715480861595002,-0.00032937127608516706,-0.07454228726020372,0.0,0.0,0.0,0.0
504497000000,4764,504497000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03326075172105902,0.0008824407884517882,-0.2052672242672795,-0.22571776812747135,-0.020042827399468704,-0.00013207097410092294,-0.02361101468157301,-0.03343195424210326,0.0,0.0,0.0,0.0
504498000000,4765,504498000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03325507700533237,0.0008815454981814241,-0.20526814620986578,-0.22577188409280158,0.005743923006632814,-0.0008948616220910014,-0.0009243869550426779,-0.0540992033321153,0.0,0.0,0.0,0.0
504499000000,4766,504499000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03325517753733109,0.0008811621177642337,-0.20531674925205046,-0.22583919256522567,-0.00010158455822531672,-0.0003833313732009222,-0.04860477621247869,-0.06731436270130475,0.0,0.0,0.0,0.0
504500000000,4767,504500000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.033270761823285255,0.0008814053320174153,-0.2053166077944697,-0.225878868390752,-0.01558709384325991,0.0002433105393023216,0.00013900013565571953,-0.039676096000119745,0.0,0.0,0.0,0.0
504501000000,4768,504501000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03327085538153973,0.000881055236424011,-0.20535564034036025,-0.22593907415452552,-9.357096820724817e-05,-0.00035010371437654234,-0.039035330202495715,-0.06022209933823978,0.0,0.0,0.0,0.0
504502000000,4769,504502000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.033270912269108166,0.0008808836288816124,-0.20535596722405902,-0.22601363310863132,-5.689063240327252e-05,-0.00017158702817333948,-0.0003294370552233833,-0.07454641661925719,0.0,0.0,0.0,0.0
504503000000,4770,504503000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03328816732917694,0.0008808014635723893,-0.2053768245739045,-0.22604378338879894,-0.020045634624235503,-0.00013039719387577045,-0.023612448985142205,-0.033441417237963046,0.0,0.0,0.0,0.0
504504000000,4771,504504000000,,BL_TO_BASELINK,BR_TO_BASELINK,FL_TO_BASELINK,FR_TO_BASELINK,-0.03328249031387909,0.0008799058650756919,-0.20537774679819965,-0.2260979080259018,0.0057462597549160326,-0.0008951706484488691,-0.000924668580660328,-0.05410789504448698,0.0,0.0,0.0,0.0
