%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
504476000000,0,504476000000,FL_wheel_link,0.049718058333558184,0.2402092425904112,-0.31577774927496705,-0.00678493484793398,-0.0025287727517246585,-0.0005988641775744136
504477000000,1,504477000000,FL_wheel_link,2.2329835929884156,-7.981431672486417,8.406642715063274,-0.6188513458721748,-0.22868078629525293,-0.05998013162968473
504478000000,2,504478000000,FL_wheel_link,-0.12152495401689888,-0.1623850787467957,-0.08583417232429037,-0.016150137434129685,-6.162308190359178e-07,0.0053623606973344125
504479000000,3,504479000000,FL_wheel_link,1.9318923315403425,-3.29973782375386,6.504744406170489,-0.1995797473212394,-0.19219081703504326,-0.051961251841444955
504480000000,4,504480000000,FL_wheel_link,-0.023295232193314756,-0.009356076912928338,-0.12296087320060725,-0.010644704705381933,-0.0015095200059778487,0.0008596357814564118
504481000000,5,504481000000,FL_wheel_link,1.5546414880714896,-8.696976478382657,7.760202631371228,-0.7226782541736556,-0.1491061191131659,-0.042358024126861404
504482000000,6,504482000000,FL_wheel_link,0.04971985583065906,0.24013619763394858,-0.3154366324482591,-0.006789045144918758,-0.0025268330106891067,-0.0005974345965611834
504483000000,7,504483000000,FL_wheel_link,2.2342355241368077,-7.985575680830533,8.410460734176098,-0.6191939602821683,-0.22880659972208345,-0.06001390971728167
504484000000,8,504484000000,FL_wheel_link,-0.12151800053083493,-0.1623922913829337,-0.08577045449342305,-0.016150348132471452,-3.4564846654837333e-06,0.005363358683187911
504485000000,9,504485000000,FL_wheel_link,1.931555706884626,-3.2998241860987996,6.504206546683288,-0.19960423011058478,-0.19216536896737976,-0.051956892147465406
504486000000,10,504486000000,FL_wheel_link,-0.02327482594115852,-0.00941467667327022,-0.12298610122152609,-0.010648469304096672,-0.0015077409765217598,0.0008625343859841495
504487000000,11,504487000000,FL_wheel_link,1.5554840514069843,-8.700151583067306,7.762255614979975,-0.7229668244874101,-0.14918894460394494,-0.04238125973653585
504488000000,12,504488000000,FL_wheel_link,0.04972130197748972,0.24006285419984735,-0.3150938672406567,-0.006793044500390093,-0.002524961835299315,-0.0005960556637517355
504489000000,13,504489000000,FL_wheel_link,2.2354563789028807,-7.989657490925118,8.41420380140227,-0.6195319632724046,-0.22892927221113984,-0.06004686530465138
504490000000,14,504490000000,FL_wheel_link,-0.12151161551669917,-0.16239958996930587,-0.08570797635132771,-0.016150575692951037,-6.217335286945111e-06,0.0053643623436987605
504491000000,15,504491000000,FL_wheel_link,1.9312424651439954,-3.299861263180591,6.503567860640103,-0.1996284131212054,-0.19214073868492612,-0.05195273993849178
504492000000,16,504492000000,FL_wheel_link,-0.02325295386361348,-0.009472800827424972,-0.12299925031395449,-0.010651441289776152,-0.001506301893605612,0.0008652710679008708
504493000000,17,504493000000,FL_wheel_link,1.556455490469844,-8.703398930591963,7.764507575302609,-0.7232564922838874,-0.14928596196665173,-0.04240796301052287
504494000000,18,504494000000,FL_wheel_link,0.04972173854954775,0.23998784855711847,-0.3147420185983054,-0.00679691431487643,-0.002523204579875561,-0.0005947954372400658
504495000000,19,504495000000,FL_wheel_link,2.2366673875320897,-7.993712664904418,8.417927908086092,-0.619867455531544,-0.2290510846290963,-0.060079574412554376
504496000000,20,504496000000,FL_wheel_link,-0.12150608699526219,-0.16240817333203983,-0.08564580867479786,-0.01615084647272883,-8.941966870372117e-06,0.005365370327248415
504497000000,21,504497000000,FL_wheel_link,1.9309416519435383,-3.2998581102754274,6.502849095625862,-0.19965176473373764,-0.19211654922100255,-0.051948721679771034
504498000000,22,504498000000,FL_wheel_link,-0.023229548995683517,-0.00952747811147139,-0.12300456506610785,-0.010653872272187594,-0.001505025270428939,0.0008678544395218115
504499000000,23,504499000000,FL_wheel_link,1.5574960143423855,-8.706672076663502,7.766869860441795,-0.7235450786579376,-0.14939067272768491,-0.042436536753810525
504500000000,24,504500000000,FL_wheel_link,0.04972079844206978,0.2399114340630616,-0.3143858304171466,-0.006800670477422211,-0.0025215071191134345,-0.0005935773192494894
504501000000,25,504501000000,FL_wheel_link,2.2378505111130735,-7.997731567909398,8.421608747804015,-0.6202001924738689,-0.2291700696170122,-0.06011155324058766
504502000000,26,504502000000,FL_wheel_link,-0.12150190015180376,-0.16241761857596757,-0.08558414572203142,-0.016151144661527804,-1.1577761221385e-05,0.005366398295887991
504503000000,27,504503000000,FL_wheel_link,1.9306509102392972,-3.2998127276903526,6.50203840144826,-0.19967468241761296,-0.19209227965237943,-0.05194468827429055
504504000000,28,504504000000,FL_wheel_link,-0.023205453119111794,-0.009580989057235085,-0.12300253069299333,-0.010655700731654815,-0.0015039512320262965,0.0008703226026072085
504505000000,29,504505000000,FL_wheel_link,1.5585973807931826,-8.709975903057053,7.769343603914776,-0.7238331311769253,-0.1495021389983784,-0.042466783794512075
504506000000,30,504506000000,FL_wheel_link,0.04971818985712553,0.2398336772160094,-0.31402521716722176,-0.006804301840239054,-0.00251990569754571,-0.0005923833122041225
504507000000,31,504507000000,FL_wheel_link,2.2390062902735357,-8.001711765292807,8.425246346064867,-0.6205298877854113,-0.2292863213037258,-0.060142816988150716
504507000000,32,504508000000,FL_wheel_link,-0.12149914877949547,-0.16242804853831855,-0.08552284652082003,-0.016151472223314214,-1.4125919095699102e-05,0.00536744684701239
504508000000,33,504509000000,FL_wheel_link,1.9303739332496996,-3.2997212613422486,6.50112461020831,-0.1996974322117982,-0.1920680247864576,-0.051940663663752
504508000000,34,504510000000,FL_wheel_link,-0.02318107467340871,-0.009633922335127353,-0.1229926226814278,-0.010656803930061718,-0.0015031590931762423,0.0008726543843654917
504511000000,35,504511000000,FL_wheel_link,1.5597959193331024,-8.713334248190836,7.771970003848388,-0.7241218479178559,-0.14962434087970272,-0.04249966259848589
504511000000,36,504512000000,FL_wheel_link,0.04971402798762603,0.2397542176013108,-0.3136573209120022,-0.0068078129902734395,-0.0025183614609934875,-0.0005912711867034837
504511000000,37,504513000000,FL_wheel_link,2.24013820889087,-8.005663217451467,8.428854373089845,-0.6208572019964596,-0.2294001859522467,-0.06017346136367911
504511000000,38,504514000000,FL_wheel_link,-0.12149794899524945,-0.16243979238194858,-0.08546173433522236,-0.016151837561475358,-1.659276072320942e-05,0.005368516750977938
504515000000,39,504515000000,FL_wheel_link,1.930109806236313,-3.299574071468386,6.500073848115887,-0.19971989713556243,-0.19204358149882367,-0.05193662689065166
504516000000,40,504516000000,FL_wheel_link,-0.023155474116258505,-0.009684052452524206,-0.12297647183750823,-0.010657164247910115,-0.0015026759279522768,0.0008748796585415124
504517000000,41,504517000000,FL_wheel_link,1.561115057452088,-8.716770476466149,7.774783245146018,-0.7244126416607259,-0.1497598021604421,-0.04253581579075523
504518000000,42,504518000000,FL_wheel_link,0.049708207182040505,0.23967297931032103,-0.3132805326748597,-0.0068111770983088574,-0.0025168915661528085,-0.0005902679837968023
504519000000,43,504519000000,FL_wheel_link,2.2412374885294524,-8.009567511421874,8.432412555202232,-0.6211807073674501,-0.22951078373814798,-0.06020325396177126
504520000000,44,504520000000,FL_wheel_link,-0.12149849551594154,-0.1624529782208334,-0.08540108204449183,-0.016152250328040435,-1.895713112652457e-05,0.005369609522154054
504521000000,45,504521000000,FL_wheel_link,1.929864021239544,-3.2993807685627177,6.498925593444527,-0.1997424863575289,-0.1920191142068965,-0.051932579255890565
504522000000,46,504522000000,FL_wheel_link,-0.023134111751767304,-0.009737358241808434,-0.12295968119937133,-0.010656674162305015,-0.0015026719843849613,0.0008769401131807648
504523000000,47,504523000000,FL_wheel_link,1.5625452825233084,-8.720298859656651,7.777765620177568,-0.7247077298505487,-0.14990738376815843,-0.04257500425602666
504524000000,48,504524000000,FL_wheel_link,0.04970100238501409,0.23959090791821203,-0.312897576379793,-0.006814363382429356,-0.002515492889238603,-0.0005893681572583348
504525000000,49,504525000000,FL_wheel_link,2.2422668596002184,-8.013355415444199,8.435830018337457,-0.621495623622702,-0.22961423367497538,-0.06023119222712214
504526000000,50,504526000000,FL_wheel_link,-0.12150090208930786,-0.16246678885392118,-0.08534223467232878,-0.016152712495245514,-2.113450999600454e-05,0.005370730956946212
504527000000,51,504527000000,FL_wheel_link,1.929634212144802,-3.2992040404001886,6.497762834167109,-0.19976704296203976,-0.19199530759025743,-0.05192870300070665
504528000000,52,504528000000,FL_wheel_link,-0.023910876712849544,-0.01262231370710008,-0.12468865113704436,-0.010717432912930463,-0.0015277664424785961,0.0009326393972825067
504529000000,53,504529000000,FL_wheel_link,1.9732472864160036,-6.15300069745301,7.49528874386585,-0.47997767910587347,-0.18806856535584393,-0.054870252528867305
504529000000,54,504530000000,FL_wheel_link,-0.10563875118897552,-0.13197500428932907,-0.0739168268842054,-0.012376911011635749,-9.913992086110247e-05,0.005083906181418841
