%time,field.name0,field.name1,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z
160482000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015701539995799287,-0.004193417054821228,0.1742518254793191,-0.004049575345105922,-0.005120624801735466,-0.7069408013339911,0.7072425917253704,0.0,0.0,0.0,0.0,0.0,0.0,0.0014664096433703259,-0.006115975723554814,-0.001145003358539301,0.014500080928303707,-0.0436202174103191,0.48734259590390216
160483000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015972889198980744,-0.004198384794255238,0.1742499771574265,-0.00406113690530212,-0.005094004115853151,-0.7071129661074531,0.7070705844905613,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027134920318145576,-0.004967739434010415,-0.0018483218926111794,0.021654912978137136,0.05084528707140044,-0.48705641039563674
160484000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015651885071582292,-0.00420434564756444,0.17424874288395914,-0.004051049324533686,-0.005106054102778076,-0.7069407438940415,0.7072427460450966,0.0,0.0,0.0,0.0,0.0,0.0,0.0032100412739845072,-0.005960853309202539,-0.0012342734673490303,-0.0031323988676034385,-0.02815368244209945,0.4872225173082267
160485000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015762840101640326,-0.004209007234833578,0.17424821847977298,-0.004077566637237767,-0.005086038353945577,-0.7071130543325638,0.7070704590468008,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011095503005803383,-0.004661587269137577,-0.0005244041861685936,-0.00884469105111878,0.0626488361293231,-0.48775699488989754
160486000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015341319877215358,-0.004214706405297887,0.17424869659701164,-0.004074689124584727,-0.005108074181972144,-0.7069408420188885,0.7072424975723068,0.0,0.0,0.0,0.0,0.0,0.0,0.004215202244249677,-0.005699170464308877,0.0004781172386620607,-0.027443195516970574,-0.032076817108962825,0.48704284377836077
160487000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001547178536718517,-0.00421923726822897,0.17424980352799616,-0.004100810332131796,-0.005096072973563517,-0.7071130186192178,0.7070702880860471,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013046548996981152,-0.00453086293108311,0.0011069309845180286,-0.019624186512946448,0.05074537775589758,-0.4873897312922087
160488000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015149964183732781,-0.004224970410962112,0.17425146912397216,-0.00408860202643291,-0.005123281547204184,-0.7069408632107682,0.7072422860961238,0.0,0.0,0.0,0.0,0.0,0.0,0.003218211834523899,-0.005733142733142059,0.0016655959759937413,-0.02155878408644229,-0.05257707119845046,0.48704361057107093
160489000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015463606686278364,-0.0042296673344389855,0.1742531155885262,-0.004102620188455683,-0.005110430950461782,-0.7071130086959826,0.7070701838827635,0.0,0.0,0.0,0.0,0.0,0.0,-0.003136425025455812,-0.0046969234768730874,0.0016464645540177833,-0.0013026653837685401,0.034825870048415246,-0.48707804200710314
160490000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015296950769393475,-0.004235636874199648,0.17425459171904004,-0.004077606258978431,-0.005133579719565636,-0.7069408987788648,0.7072422393495673,0.0,0.0,0.0,0.0,0.0,0.0,0.0016665591688488773,-0.005969539760662351,0.0014761305138380858,0.002288260730689416,-0.06494020227183385,0.48715851892019724
160491000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001572134767274846,-0.004240635767800642,0.17425480339762495,-0.004080697785096924,-0.005111731967943637,-0.707113214844549,0.7070700951773319,0.0,0.0,0.0,0.0,0.0,0.0,-0.004243969033549851,-0.004998893600994213,0.00021167858490832477,0.026882547641767267,0.0321016532306864,-0.48733984084386217
160492000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015596305225306758,-0.004246799503083184,0.1742545310657455,-0.004054210616277454,-0.005124529100480216,-0.7069410224132842,0.7072423159052615,0.0,0.0,0.0,0.0,0.0,0.0,0.001250424474417029,-0.006163735282542045,-0.00027233187943965544,0.01900368584558724,-0.05238977226294993,0.48743859044669285
160493000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015934739431975638,-0.0042518537265208035,0.174253068471745,-0.004060739371403653,-0.005097076566435426,-0.707113200448211,0.7070703302770677,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033843420666887832,-0.005054223437619488,-0.001462594000516005,0.029949952860415054,0.04490329575890627,-0.4870001009271029
160494000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015676508796973686,-0.004257922534874579,0.1742516275288438,-0.004045657398599026,-0.005107024647787474,-0.70694098969839,0.7072425242020739,0.0,0.0,0.0,0.0,0.0,0.0,0.002582306350019506,-0.006068808353775025,-0.0014409429011819994,0.0069021184506405245,-0.03224333422971373,0.4872859739249525
160495000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001583780961202115,-0.004262701610020418,0.17425024860940705,-0.004068702550491367,-0.005083410494083498,-0.7071132003731407,0.7070703829572831,0.0,0.0,0.0,0.0,0.0,0.0,-0.001613008150474637,-0.004779075145839091,-0.0013789194367422979,0.001156722945701795,0.0628333242739627,-0.4874032971140031
160496000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015411312438525285,-0.004268462608757795,0.17424954038159474,-0.0040645148723168975,-0.005103430017122448,-0.7069409431401491,0.7072424885660007,0.0,0.0,0.0,0.0,0.0,0.0,0.004264971734958628,-0.005760998737377497,-0.0007082278123055012,-0.022740987663385295,-0.03108125580234073,0.4871977678509329
160497000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015523247965882044,-0.004272986986079636,0.1742493792579696,-0.004094277822090155,-0.005089377738190077,-0.7071132785611255,0.7070701142078413,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011193552735675816,-0.004524377321841245,-0.00016112362512475144,-0.021873216111428687,0.058797714079095266,-0.4879008790734396
160498000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015144039665376525,-0.004278660501841217,0.1742499443350535,-0.004086843177815734,-0.005117578180865547,-0.7069410663580276,0.7072421344935391,0.0,0.0,0.0,0.0,0.0,0.0,0.0037920830050551836,-0.005673515761581652,0.0005650770838934518,-0.02971249451869153,-0.04723253160868829,0.4871144715802152
160499000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015398234164742486,-0.004283270466168035,0.1742508074808846,-0.004106161835509191,-0.00510711325848988,-0.7071132358688139,0.7070699601088147,0.0,0.0,0.0,0.0,0.0,0.0,-0.002541944993659606,-0.004609964326818287,0.0008631458310879841,-0.012174888557555896,0.03894728285100002,-0.48724863191633067
160500000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001519468825333231,-0.004289156727874795,0.17425192236025763,-0.004085192257226586,-0.005133269952521703,-0.7069410956103751,0.7072420010724891,0.0,0.0,0.0,0.0,0.0,0.0,0.00203545911410176,-0.005886261706759677,0.001114879373055126,-0.007682995099255153,-0.0634740229429362,0.48716430634789887
160501000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015611902621108205,-0.004294062244612368,0.17425259589098713,-0.0040915836628985895,-0.0051154678876283955,-0.7071132261022826,0.7070699939911482,0.0,0.0,0.0,0.0,0.0,0.0,-0.004172143677758931,-0.004905516737573454,0.0006735307294961201,0.01649130250683411,0.031045141707888885,-0.48688465799557906
160502000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015501126572686633,-0.00430020079668892,0.17425313277695592,-0.004063427867913984,-0.0051324792300213515,-0.7069409367929,0.7072422909422859,0.0,0.0,0.0,0.0,0.0,0.0,0.0011077604842157267,-0.006138552076551939,0.0005368859687851241,0.015405599569012074,-0.060702460123521054,0.48773538936645244
160503000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015902384087945466,-0.00430529347502661,0.1742526393432228,-0.00406671231869583,-0.005106251128380451,-0.7071131364653952,0.7070702937391745,0.0,0.0,0.0,0.0,0.0,0.0,-0.004012575152588319,-0.005092678337689577,-0.0004934337331143259,0.03280745950924683,0.03857808592306383,-0.48700439087975006
160504000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001571134273141543,-0.0043114578341640255,0.17425212546685273,-0.004046185721550734,-0.005115570573926841,-0.706940944730964,0.7072425043658661,0.0,0.0,0.0,0.0,0.0,0.0,0.0019104135653003635,-0.0061643591374157,-0.0005138763700793299,0.015489843545588512,-0.03904905043535481,0.48733355473512124
160505000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015935409126929099,-0.004316390838079953,0.17425131465627808,-0.004062585479006705,-0.005088967500860113,-0.7071131338228799,0.7070704447112655,0.0,0.0,0.0,0.0,0.0,0.0,-0.002240663955136709,-0.00493300391592803,-0.000810810574648076,0.014785712858159446,0.05766318513187909,-0.48721400358356937
160506000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015557824982087015,-0.00432230586323501,0.17425093589220358,-0.0040552088044209025,-0.005103415481664192,-0.706940899541056,0.7072425856720285,0.0,0.0,0.0,0.0,0.0,0.0,0.003775841448420845,-0.00591502515505671,-0.0003787640745057542,-0.010355371706602817,-0.02771229572260465,0.4872022950737806
160507000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015653040485305906,-0.004326941346163076,0.17425089073147504,-0.004083594109752498,-0.005085175623202226,-0.7071132142175223,0.7070702705721634,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009521550321889023,-0.004635482928065613,-4.516072854369481e-05,-0.014000350647103955,0.06277714270831163,-0.48780740971701336
160508000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001523243865386399,-0.004332653722073758,0.17425135697691405,-0.004079524868413408,-0.005109370278364534,-0.7069410050697648,0.7072422973515916,0.0,0.0,0.0,0.0,0.0,0.0,0.004206018314419166,-0.005712375910682363,0.0004662454390183708,-0.028808694904369596,-0.03681343519768403,0.48705175775733384
160509000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015399222066302836,-0.004337236963800947,0.1742519515932703,-0.004103332826380496,-0.0050980983313649655,-0.7071131839524739,0.707070093508214,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016678341243884726,-0.004583241727188991,0.0005946163562550802,-0.01738435560656331,0.046441117778105376,-0.4873555636947248
160510000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015119129569412756,-0.0043430492139423064,0.17425269933298915,-0.004087983212621035,-0.005125213153340112,-0.7069410324644427,0.7072421064964203,0.0,0.0,0.0,0.0,0.0,0.0,0.0028009249689008022,-0.005812250141358739,0.000747739718828716,-0.016983628382643376,-0.0568853216865614,0.487090685642089
160511000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015473507224272157,-0.004347833080792563,0.17425320169735606,-0.004099342326651378,-0.0051116120953393985,-0.7071131675014654,0.7070700355412609,0.0,0.0,0.0,0.0,0.0,0.0,-0.003543776548594022,-0.004783866850256953,0.000502364366908533,0.0035206157662485537,0.032127759450960754,-0.48699798182229015
160512000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000153446773662857,-0.004353879558659969,0.17425350558192015,-0.004073570443306335,-0.005133153906108487,-0.7069408654430042,0.7072422990188834,0.0,0.0,0.0,0.0,0.0,0.0,0.0012882985798645472,-0.006046477867405333,0.0003038845640868336,0.005630908380647338,-0.06373667747513788,0.48771889281873204
160513000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001576980637358748,-0.004358934188331139,0.1742527044733055,-0.004075956033269024,-0.005111035289568217,-0.7071130618484373,0.7070702805690617,0.0,0.0,0.0,0.0,0.0,0.0,-0.004251290073017793,-0.005054629671170599,-0.0008011086146653985,0.028265091180076744,0.03149048270183788,-0.4869876161323584
160514000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001564132807881063,-0.0043651256023009965,0.17425179970234012,-0.004051594120101308,-0.005122970372831337,-0.7069408824469644,0.7072424820984331,0.0,0.0,0.0,0.0,0.0,0.0,0.0012847829477685,-0.0061914139698573895,-0.0009047709653750968,0.017216005266002612,-0.04816729328627601,0.4873641143673843
160515000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001595071307861209,-0.0043701911345814795,0.17425014946785317,-0.00406040033086702,-0.005095837678884104,-0.7071130465136458,0.7070704950976913,0.0,0.0,0.0,0.0,0.0,0.0,-0.003093849998014591,-0.0050655322804825705,-0.0016502344869514188,0.026276509057400997,0.04767248341780481,-0.4870028717020982
160516000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015661648776244374,-0.004376257094391469,0.17424906261359455,-0.004047884741098003,-0.005106896940103585,-0.7069408241864858,0.7072426778209148,0.0,0.0,0.0,0.0,0.0,0.0,0.0028906430236771722,-0.0060659598099896544,-0.0010868542586153374,0.0017015402982551498,-0.03018581552637221,0.48726933161572106
160517000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015804017195331923,-0.0043810154053821075,0.174248629826696,-0.004073878000521879,-0.005084940091495556,-0.7071130451766195,0.707070497364549,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014236841908755,-0.0047583109906386995,-0.00043278689855127776,-0.005357603248453392,0.06465615811996178,-0.4874901180590111
160518000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015374335581742733,-0.004386786230822533,0.17424914182261264,-0.004070515468652468,-0.005106626727369602,-0.7069406324121771,0.7072427415760149,0.0,0.0,0.0,0.0,0.0,0.0,0.004296816135891889,-0.005770825440425675,0.0005119959166490547,-0.0262647262375405,-0.0322668619636539,0.4876191245421097
160519000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015496983405811725,-0.004391365202554474,0.1742502241473999,-0.004098570087225618,-0.005093787456273232,-0.7071128437721176,0.7070704924016411,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012264782406899294,-0.004578971731940317,0.001082324787276906,-0.02117309407871634,0.05466566133573967,-0.4875214177249797
160520000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015147963194185704,-0.004397130884153153,0.17425181562900516,-0.00408831739063956,-0.005121450411422778,-0.7069406688104951,0.7072424953213478,0.0,0.0,0.0,0.0,0.0,0.0,0.003490202116260212,-0.005765681598680123,0.001591481605250333,-0.02496701734537268,-0.05045531210788168,0.4870618390407698
160521000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015436467783231625,-0.004401854171474758,0.17425334322161073,-0.004104359579783029,-0.005109413933678853,-0.7071128268171842,0.7070703630278286,0.0,0.0,0.0,0.0,0.0,0.0,-0.002885045890459197,-0.004723287321605079,0.0015275926055855048,-0.005317350176101511,0.036536362887293235,-0.4871523048585223
160522000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015254751257225688,-0.004407854742677464,0.17425467179565343,-0.004080770726575285,-0.005133487782547032,-0.7069407063248604,0.7072424141370278,0.0,0.0,0.0,0.0,0.0,0.0,0.0018171652600593733,-0.006000571202706109,0.0013285740426866397,-0.0010344471272912287,-0.06423272394985996,0.4871603709480619
160523000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015685543191507655,-0.004412884503847563,0.17425487786333504,-0.004084230315172896,-0.00511373494134487,-0.707112821105492,0.7070704540609194,0.0,0.0,0.0,0.0,0.0,0.0,-0.004307919342819663,-0.005029761170099539,0.00020606768161195513,0.023398279094279953,0.029661311276786045,-0.4867816489016774
160524000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015581181150345328,-0.004419104413526341,0.17425456719142016,-0.00405688297111047,-0.0051280813594057565,-0.7069405198872973,0.707242777144884,0.0,0.0,0.0,0.0,0.0,0.0,0.0010436204116232766,-0.006219909678777824,-0.0003106719148807356,0.018029335022717627,-0.05579330869883167,0.4877588222597089
160525000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015947493171165065,-0.004424233445397014,0.17425303472366732,-0.004061803891539071,-0.00510134616785986,-0.7071127170062552,0.7070707768423566,0.0,0.0,0.0,0.0,0.0,0.0,-0.003663120208197373,-0.005129031870673381,-0.0015324677528459583,0.03121032197238143,0.04161290936339065,-0.48702571128711025
160526000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015722086731858806,-0.004430391790143986,0.17425147474586086,-0.004045240887858885,-0.0051105391220661,-0.7069405159029768,0.7072429747907533,0.0,0.0,0.0,0.0,0.0,0.0,0.0022540643930625773,-0.006158344746972407,-0.0015599778064481814,0.01006347612322482,-0.03326818369360537,0.4872871357656086
160527000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001589638284227058,-0.004435289044886561,0.17424980968042297,-0.004065467377541093,-0.005085629764203931,-0.7071127070805607,0.7070708789294781,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017429611041177313,-0.004897254742574613,-0.0016650654378815976,0.006976424410987442,0.060679673792443205,-0.48729335517411343
160528000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015486955356781322,-0.004441161291871426,0.17424887716283557,-0.004060921139369489,-0.00510274622164947,-0.7069404713322766,0.7072429857502976,0.0,0.0,0.0,0.0,0.0,0.0,0.0040942748548925744,-0.005872246984865124,-0.0009325175874027366,-0.018129969585400772,-0.0274835228275085,0.48714903208222754
160529000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015576450940598966,-0.004445774204829236,0.17424863412629388,-0.00409032676206869,-0.0050874516067936125,-0.7071127780897636,0.7070706514382457,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008949558381764356,-0.0046129129578095516,-0.0002430365417102568,-0.01961027370449564,0.060051864683648086,-0.4878100249007542
160530000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001517838568930567,-0.004451504531239781,0.17424928436134385,-0.004084961365307686,-0.005114120130467668,-0.7069405743435696,0.7072426621837228,0.0,0.0,0.0,0.0,0.0,0.0,0.003980652512932953,-0.005730326410544834,0.0006502350499769001,-0.030472875612644064,-0.042142011426455905,0.48705519514629586
160531000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015391850138933894,-0.004456148401833177,0.17425037928614726,-0.004106049760931968,-0.005103874358350511,-0.7071127438869133,0.7070704761582227,0.0,0.0,0.0,0.0,0.0,0.0,-0.002134644496282245,-0.0046438705933959734,0.0010949248034088296,-0.014988677591965541,0.04114120865263491,-0.4872812868076459
160532000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015162195571708734,-0.004462054481473489,0.17425184114828807,-0.004087255618093172,-0.005130639893233354,-0.7069406027670831,0.7072425008687696,0.0,0.0,0.0,0.0,0.0,0.0,0.0022965456722515987,-0.005906079640311659,0.0014618621408075544,-0.01161942417528971,-0.06125977163261171,0.48712519912099683
160533000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015560882059260367,-0.0044669727109836925,0.1742529581868403,-0.004094413302909916,-0.0051150841808441025,-0.7071127356393057,0.7070704708798304,0.0,0.0,0.0,0.0,0.0,0.0,-0.003986864875516327,-0.004918229510203759,0.0011170385522309353,0.012229534414121654,0.028951088818747184,-0.4869099560561901
160534000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015461190598244437,-0.004473137780636948,0.17425388394871075,-0.004066891991164095,-0.005133459560193457,-0.7069404453292878,0.7072427551697539,0.0,0.0,0.0,0.0,0.0,0.0,0.0009969146101593022,-0.00616506965325552,0.0009257618704359479,0.012580331869262964,-0.06173336543186257,0.4877236475676544
160535000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001587600863187674,-0.004478277879089176,0.17425365086129724,-0.004069082831119311,-0.005108898144273726,-0.7071126389548547,0.7070707585206494,0.0,0.0,0.0,0.0,0.0,0.0,-0.004148180336323028,-0.005140098452228237,-0.00023308741350383,0.031996920638910506,0.03467289327766505,-0.48697044876182904
160536000000,hina_ssi_visual_root,khm2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015717106149796257,-0.0044845123488956844,0.17425319492731872,-0.00404716608177961,-0.005118649641055711,-0.7069404523002224,0.7072429686989582,0.0,0.0,0.0,0.0,0.0,0.0,0.0015890248208048265,-0.006234469806508458,-0.000455933978508051,0.016844679216813298,-0.041624326583750086,0.4873435990410079
