%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
160471000000,0,160470000000,base_link,-0.004057872642120359,-0.005130719242723888,-0.7069408513959222,0.7072424209684267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0484389848173822,0.0301892727521108,-0.4864851331206199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3244702568504987,5.447139423617038,9.678055170933082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160472000000,1,160471000000,base_link,-0.004046218455617197,-0.005112825575038097,-0.7069408502173359,0.7072426185014864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03961557110930772,0.01159855624567436,0.48679259923526064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1726800331543439,5.987688443122945,9.926199024598397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160473000000,2,160472000000,base_link,-0.004046218455617197,-0.005112825575038097,-0.7069408502173359,0.7072426185014864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03961557110930772,0.01159855624567436,0.48679259923526064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1726800331543439,5.987688443122945,9.926199024598397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160474000000,3,160473000000,base_link,-0.004065956749354415,-0.005087078383159481,-0.707113042704836,0.7070705300505352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06747640580498726,0.00814515111467301,-0.4864662633868625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1229230581966103,-4.003623273484465,9.732509778602049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160475000000,4,160474000000,base_link,-0.004060574293666074,-0.005103027432171291,-0.7069408162970146,0.7072426408954304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033318962710754484,-0.014591643807195036,0.48677163762975134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1237371192809027,5.881750703967315,10.35129028513097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160476000000,5,160475000000,base_link,-0.004089140981817386,-0.005086276828684952,-0.707113131252743,0.7070703135643539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06724868433097637,-0.01705582094076006,-0.4869598443139943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1208639649844492,-4.963298177326695,10.220934060191205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160477000000,6,160476000000,base_link,-0.004083276850400637,-0.005111506070509533,-0.7069409325511492,0.7072423327541739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04713108623177054,-0.02704290310643241,0.4865212652907957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2491462454104179,4.922922469049179,10.28762221279411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160478000000,7,160477000000,base_link,-0.004104246349792403,-0.0051004026848715574,-0.7071131106879873,0.7070701448565839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0485262732757393,-0.014297003585044002,-0.48669164680985133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9702017657915536,-6.062658389880773,9.885412392276665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160479000000,8,160478000000,base_link,-0.0040861004740869716,-0.005126738779849265,-0.7069409653028375,0.7072421734519876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06607412904250994,-0.011238784005335362,0.48632380773590367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3753505459004682,4.43496052548148,9.80867975345959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160480000000,9,160479000000,base_link,-0.0040684466385534504,-0.005132116886311938,-0.7069408003722353,0.707242401081325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06824364314625615,0.009272953245637986,0.48686065346887036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3646942670139102,4.916619900372342,9.45657540929438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
